BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.896327,0.98210,0.00143,1.0265,-1.57,-0.86,10.93,8937
2460844.896479,0.98791,0.00146,1.0264,-1.09,1.13,10.81,8093
2460844.896630,0.98720,0.00145,1.0262,-1.62,-3.40,10.39,8956
2460844.896792,0.99353,0.00146,1.0261,-4.16,1.39,14.03,6458
2460844.896942,0.98797,0.00145,1.0260,2.45,-4.34,11.15,8271
2460844.897093,0.98980,0.00143,1.0259,-4.25,0.49,10.88,11430
2460844.897255,0.98681,0.00143,1.0257,-3.00,-2.40,10.70,10719
2460844.897406,0.98876,0.00143,1.0256,-2.01,-0.81,9.67,11780
2460844.897557,0.99070,0.00144,1.0255,-1.98,-1.58,10.60,9117
2460844.897719,0.98996,0.00143,1.0254,-0.88,-0.41,9.18,13337
2460844.897870,0.98264,0.00142,1.0252,-0.82,0.53,9.68,13098
2460844.898021,0.98305,0.00142,1.0251,-0.09,0.97,9.22,13300
2460844.898195,0.98723,0.00143,1.0250,0.69,0.73,10.33,12924
2460844.898360,0.98801,0.00143,1.0249,-1.51,1.28,9.60,12395
2460844.898523,0.98535,0.00143,1.0248,-0.53,0.83,9.15,12581
2460844.898675,0.98846,0.00143,1.0247,-1.79,-1.20,9.29,13524
2460844.898826,0.98861,0.00143,1.0245,1.02,1.40,10.29,10670
2460844.898988,0.98878,0.00143,1.0244,-2.25,0.49,9.44,13126
2460844.899139,0.98877,0.00146,1.0243,-1.47,-0.07,11.79,6919
2460844.899301,0.99063,0.00146,1.0242,-0.92,-2.33,11.67,7309
2460844.899476,0.99038,0.00144,1.0241,0.46,0.45,10.37,10295
2460844.899627,0.98643,0.00145,1.0239,-1.97,2.46,10.57,8517
2460844.899789,0.98510,0.00144,1.0238,-0.97,-1.32,12.42,7548
2460844.899952,0.98975,0.00144,1.0237,-0.12,-2.03,10.29,11490
2460844.900102,0.98482,0.00143,1.0236,-1.10,0.42,10.62,9896
2460844.900253,0.98928,0.00144,1.0235,-2.20,0.70,10.54,10486
2460844.900416,0.99147,0.00145,1.0234,-1.96,0.34,12.96,7080
2460844.900566,0.98508,0.00144,1.0233,-1.08,-1.31,12.60,8634
2460844.900717,0.98879,0.00144,1.0232,-1.70,-0.21,10.72,9379
2460844.900879,0.98869,0.00144,1.0231,-2.49,-0.91,11.35,8625
2460844.901039,0.98612,0.00144,1.0230,-1.21,-1.51,11.87,8267
2460844.901192,0.99148,0.00144,1.0229,-1.10,-2.83,12.17,8280
2460844.901343,0.98498,0.00143,1.0228,-3.16,0.59,12.29,8842
2460844.901506,0.98972,0.00145,1.0226,0.49,0.07,11.69,7695
2460844.901671,0.98545,0.00144,1.0225,-1.97,-1.64,12.23,8570
2460844.901827,0.98994,0.00143,1.0224,-1.96,0.24,9.25,11704
2460844.901978,0.98906,0.00144,1.0223,-1.71,2.37,11.85,8929
2460844.902131,0.98879,0.00143,1.0222,0.05,-0.95,10.69,10481
2460844.902283,0.98760,0.00145,1.0221,0.57,-0.23,10.89,8084
2460844.902446,0.99058,0.00144,1.0220,-2.67,-0.58,9.41,11217
2460844.902596,0.98507,0.00143,1.0219,-1.49,-0.67,10.43,10939
2460844.902747,0.98601,0.00143,1.0218,0.60,-0.57,10.23,10156
2460844.902944,0.98581,0.00144,1.0217,-2.11,2.52,10.21,8917
2460844.903106,0.99038,0.00145,1.0216,-2.43,0.35,12.51,6874
2460844.903259,0.98651,0.00143,1.0215,0.64,-1.64,9.41,11680
2460844.903421,0.98678,0.00143,1.0214,-3.60,-0.00,9.78,12542
2460844.903572,0.98960,0.00144,1.0213,-0.14,1.09,10.18,9902
2460844.903735,0.98960,0.00144,1.0212,-1.71,-1.23,10.55,10162
2460844.903886,0.98881,0.00143,1.0211,-0.37,-0.73,10.18,11468
2460844.904048,0.98772,0.00145,1.0210,-1.36,1.98,10.50,9214
2460844.904199,0.99159,0.00145,1.0209,-3.08,-1.94,11.81,7264
2460844.904512,0.99147,0.00146,1.0208,-2.70,1.93,14.25,6116
2460844.904674,0.98969,0.00144,1.0207,-1.21,0.13,11.18,8394
2460844.904836,0.98889,0.00145,1.0206,-0.54,-2.37,11.46,7299
2460844.904989,0.98433,0.00143,1.0205,-1.66,0.45,11.50,9070
2460844.905145,0.99225,0.00143,1.0204,-1.18,0.01,9.24,12955
2460844.905307,0.98834,0.00144,1.0203,-0.83,-0.76,12.02,7781
2460844.905615,0.98879,0.00143,1.0201,-2.59,-0.28,9.79,11999
2460844.905765,0.98748,0.00143,1.0200,-0.65,-2.74,10.30,10794
2460844.905929,0.98853,0.00143,1.0199,-0.56,-0.89,10.55,9907
2460844.906080,0.98743,0.00143,1.0199,-4.03,-0.83,10.15,10836
2460844.906242,0.98697,0.00143,1.0198,0.35,-1.08,10.33,10755
2460844.906404,0.98676,0.00144,1.0197,-2.70,-0.51,12.34,7572
2460844.906555,0.98781,0.00143,1.0196,0.18,-0.68,10.21,9561
2460844.906706,0.99221,0.00146,1.0195,-0.20,0.98,13.20,6162
2460844.906868,0.99141,0.00146,1.0194,-2.33,1.03,12.80,6836
2460844.907031,0.98731,0.00144,1.0194,1.02,1.70,11.21,8032
2460844.907195,0.98742,0.00143,1.0193,-1.37,-1.95,10.36,10763
2460844.907358,0.98840,0.00145,1.0192,-1.89,0.57,11.20,8647
2460844.907508,0.98847,0.00143,1.0191,-2.80,1.07,9.87,11398
2460844.907694,0.98786,0.00145,1.0190,-0.58,0.59,13.23,7053
2460844.907844,0.98946,0.00145,1.0189,1.42,-2.96,12.53,6848
2460844.907998,0.98847,0.00144,1.0189,-3.40,0.29,13.30,7151
2460844.908314,0.98995,0.00145,1.0187,-1.41,1.31,12.60,6949
2460844.908476,0.99128,0.00145,1.0186,-1.06,-0.14,11.02,8110
2460844.908627,0.99057,0.00144,1.0186,-1.25,-0.19,10.04,9579
2460844.908777,0.98858,0.00144,1.0185,-1.18,-0.86,12.89,8056
2460844.908940,0.98508,0.00142,1.0184,-1.35,1.39,11.77,8862
2460844.909091,0.98805,0.00144,1.0184,-0.01,-3.12,11.97,8235
2460844.909243,0.98661,0.00144,1.0183,-1.42,2.15,12.50,7617
2460844.909440,0.98675,0.00143,1.0182,-0.81,-1.05,10.20,9972
2460844.909591,0.98923,0.00145,1.0181,-3.67,-1.79,10.71,9026
2460844.909742,0.98838,0.00143,1.0180,1.08,2.98,11.81,8317
2460844.909908,0.99021,0.00143,1.0180,-1.51,-1.98,12.11,8369
2460844.910060,0.98633,0.00143,1.0179,-1.23,0.77,11.30,9978
2460844.910211,0.98962,0.00145,1.0178,-1.26,0.88,14.23,5695
2460844.910373,0.99050,0.00144,1.0178,-2.09,-1.24,11.07,9261
2460844.910524,0.98543,0.00143,1.0177,-1.16,0.11,11.03,8821
2460844.910686,0.98821,0.00143,1.0176,-1.61,-3.33,11.48,8720
2460844.910837,0.98778,0.00143,1.0176,-0.38,-1.13,12.48,8054
2460844.910988,0.98897,0.00143,1.0175,-3.30,-1.18,11.51,9288
2460844.911150,0.98584,0.00143,1.0174,-1.23,-3.33,10.92,8952
2460844.911301,0.99201,0.00144,1.0174,-2.32,-0.42,10.76,9106
2460844.911463,0.98901,0.00143,1.0173,-1.41,0.55,10.81,9322
2460844.911614,0.98772,0.00144,1.0173,-0.01,-3.48,11.87,7862
2460844.911776,0.98550,0.00142,1.0172,-2.46,2.07,9.76,11287
2460844.911928,0.98535,0.00144,1.0171,-0.37,-0.97,11.76,7702
2460844.912080,0.98837,0.00143,1.0171,-1.45,-1.63,10.84,9005
