BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.896345,0.98367,0.00131,1.0265,-0.36,0.25,11.45,11751
2460844.896503,0.99255,0.00135,1.0263,0.05,1.03,12.44,9583
2460844.896661,0.98745,0.00133,1.0262,-0.07,-2.33,11.33,11446
2460844.896813,0.99093,0.00134,1.0261,-1.49,2.19,14.54,8464
2460844.896970,0.98762,0.00133,1.0260,3.47,-3.52,12.48,10654
2460844.897122,0.99082,0.00131,1.0258,-2.82,1.00,11.40,15121
2460844.897280,0.98749,0.00131,1.0257,-2.10,-2.18,11.39,13567
2460844.897430,0.98807,0.00131,1.0256,-0.89,-0.24,10.11,15534
2460844.897588,0.98904,0.00131,1.0255,-1.55,-0.21,11.25,12683
2460844.897749,0.98675,0.00130,1.0253,0.31,-0.23,10.07,16543
2460844.897900,0.98334,0.00130,1.0252,0.49,1.36,9.56,18537
2460844.898057,0.98338,0.00130,1.0251,1.62,1.69,9.98,18175
2460844.898216,0.98697,0.00130,1.0250,2.36,1.61,10.38,18016
2460844.898372,0.98753,0.00131,1.0249,-0.35,2.02,10.03,16277
2460844.898528,0.98297,0.00130,1.0248,0.88,1.73,9.98,15992
2460844.898687,0.98738,0.00131,1.0246,-0.25,-0.15,10.13,16811
2460844.898845,0.98671,0.00131,1.0245,2.42,1.85,10.64,14917
2460844.899003,0.98755,0.00130,1.0244,-0.94,1.05,9.98,18376
2460844.899161,0.98885,0.00133,1.0243,-0.35,0.95,13.03,8836
2460844.899314,0.98814,0.00133,1.0242,0.70,-1.59,12.27,9588
2460844.899477,0.98732,0.00131,1.0241,1.81,1.52,10.85,13362
2460844.899630,0.98510,0.00133,1.0239,-0.42,3.26,11.90,10380
2460844.899798,0.98759,0.00132,1.0238,0.45,-0.51,13.18,10291
2460844.899948,0.98593,0.00131,1.0237,1.21,-1.41,10.47,14699
2460844.900106,0.98700,0.00131,1.0236,0.01,0.74,10.85,14711
2460844.900261,0.98801,0.00131,1.0235,-0.59,1.40,10.72,14740
2460844.900419,0.98862,0.00132,1.0234,-0.36,1.36,13.34,9795
2460844.900577,0.98547,0.00131,1.0233,0.37,-0.52,13.02,11753
2460844.900735,0.98681,0.00132,1.0232,-0.51,0.64,11.41,12133
2460844.900889,0.98738,0.00132,1.0231,-1.62,-0.35,11.75,12132
2460844.901047,0.98721,0.00132,1.0230,0.18,-0.85,12.45,10822
2460844.901203,0.98539,0.00131,1.0229,0.33,-2.14,12.56,11471
2460844.901354,0.98380,0.00131,1.0227,-1.68,1.01,12.02,12178
2460844.901512,0.98918,0.00132,1.0226,1.73,0.74,12.35,9710
2460844.901670,0.98466,0.00131,1.0225,-0.57,-0.76,12.55,11145
2460844.901830,0.98734,0.00130,1.0224,-0.73,0.77,10.34,15263
2460844.901984,0.98739,0.00131,1.0223,-0.11,3.38,11.90,12331
2460844.902138,0.98840,0.00131,1.0222,1.28,-0.28,11.23,14291
2460844.902293,0.99060,0.00133,1.0221,1.76,0.63,12.14,9980
2460844.902455,0.98712,0.00131,1.0220,-1.50,-0.05,10.33,14318
2460844.902606,0.98451,0.00130,1.0219,0.17,0.38,10.72,14542
2460844.902766,0.98510,0.00131,1.0218,1.90,0.00,10.92,13064
2460844.902954,0.98702,0.00132,1.0217,-0.53,3.30,11.53,10962
2460844.903112,0.98957,0.00133,1.0216,-1.07,1.16,13.15,8804
2460844.903269,0.98731,0.00131,1.0215,1.84,-0.80,10.50,14854
2460844.903422,0.98570,0.00130,1.0214,-2.00,0.80,10.01,17075
2460844.903579,0.98794,0.00131,1.0213,1.07,1.74,11.17,12563
2460844.903737,0.98776,0.00131,1.0212,-0.34,-0.33,11.14,13533
2460844.903895,0.98998,0.00131,1.0211,1.19,0.07,10.32,15657
2460844.904048,0.98549,0.00132,1.0210,0.44,2.90,11.53,11315
2460844.904205,0.99045,0.00132,1.0209,-1.78,-1.04,13.01,9512
2460844.904358,0.98877,0.00134,1.0208,2.52,1.19,13.60,7851
2460844.904516,0.99203,0.00133,1.0208,-1.23,2.72,14.60,8149
2460844.904676,0.98879,0.00132,1.0207,0.25,1.03,11.99,10967
2460844.904834,0.98802,0.00132,1.0206,0.81,-1.46,12.71,9348
2460844.904993,0.98585,0.00130,1.0205,-0.28,1.11,11.69,12986
2460844.905153,0.98858,0.00130,1.0204,0.30,0.79,9.81,16724
2460844.905308,0.98787,0.00131,1.0203,0.52,-0.01,12.52,10706
2460844.905459,0.98930,0.00134,1.0202,-0.50,0.59,14.38,7028
2460844.905618,0.98641,0.00130,1.0201,-1.28,0.36,10.21,15899
2460844.905776,0.98494,0.00130,1.0200,0.48,-2.04,10.90,14592
2460844.905934,0.98508,0.00130,1.0199,1.00,-0.07,10.82,13583
2460844.906085,0.98745,0.00130,1.0199,-2.79,-0.22,10.67,14939
2460844.906243,0.98976,0.00131,1.0198,1.69,-0.48,10.58,13851
2460844.906403,0.98752,0.00132,1.0197,-1.41,0.32,12.41,10093
2460844.906562,0.98467,0.00130,1.0196,1.50,0.02,11.03,12721
2460844.906713,0.98825,0.00133,1.0195,1.16,1.70,14.01,8113
2460844.906870,0.98753,0.00133,1.0194,-0.89,2.06,13.55,8518
2460844.907033,0.98447,0.00131,1.0194,2.09,2.47,12.19,10171
2460844.907199,0.98481,0.00130,1.0193,-0.02,-1.22,10.72,14727
2460844.907354,0.98569,0.00131,1.0192,-0.39,1.44,11.98,11486
