BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.904332,0.98682,0.00224,1.0209,1.75,1.49,13.49,2891
2460844.904564,0.98848,0.00222,1.0207,-0.53,3.12,14.12,3021
2460844.904807,0.98959,0.00220,1.0206,0.59,-0.84,12.43,3566
2460844.905041,0.98469,0.00215,1.0205,-0.57,0.46,10.22,5340
2460844.905278,0.98934,0.00217,1.0203,-0.02,0.59,11.46,4351
2460844.905513,0.98966,0.00223,1.0202,-0.81,1.60,11.85,3593
2460844.905748,0.98818,0.00217,1.0200,0.02,-1.42,11.08,4672
2460844.905981,0.98234,0.00215,1.0199,-0.74,0.27,11.17,4892
2460844.906236,0.98461,0.00215,1.0198,0.84,-0.60,10.39,5151
2460844.906468,0.98354,0.00217,1.0196,0.82,0.83,12.03,3824
2460844.906711,0.99073,0.00222,1.0195,0.73,1.84,12.98,3229
2460844.906943,0.98481,0.00226,1.0194,-0.01,2.84,14.15,2731
2460844.907178,0.98705,0.00218,1.0193,0.42,-0.54,11.29,4564
2460844.907421,0.98422,0.00218,1.0192,-0.30,2.21,10.75,4688
2460844.907653,0.98677,0.00219,1.0190,0.40,1.13,12.09,3509
2460844.907897,0.98565,0.00221,1.0189,1.11,-0.19,13.52,3063
2460844.908133,0.98956,0.00223,1.0188,0.65,-0.56,13.18,3654
2460844.908366,0.99041,0.00219,1.0187,-0.10,1.87,11.72,4181
2460844.908609,0.98703,0.00218,1.0186,-0.42,1.63,11.37,4216
2460844.908841,0.98951,0.00216,1.0185,-0.36,1.08,12.13,4625
2460844.909085,0.98732,0.00218,1.0184,0.59,-1.31,13.41,3917
2460844.909318,0.98901,0.00218,1.0182,0.27,1.16,12.18,3899
2460844.909550,0.99027,0.00220,1.0181,-0.94,-0.77,11.08,4237
2460844.909794,0.98791,0.00217,1.0180,1.34,2.33,11.86,4293
2460844.910030,0.98794,0.00215,1.0179,-0.05,0.98,10.35,5269
2460844.910263,0.99303,0.00221,1.0178,0.63,-0.17,13.60,3328
2460844.910506,0.98745,0.00218,1.0177,-0.22,1.36,11.44,4009
2460844.910750,0.98735,0.00217,1.0176,-0.20,-1.97,11.90,4173
2460844.910982,0.98899,0.00217,1.0175,-1.74,0.50,12.12,4151
2460844.911225,0.98166,0.00215,1.0174,0.93,-1.56,11.61,4364
2460844.911457,0.98862,0.00216,1.0173,-0.13,1.47,11.38,4480
2460844.911689,0.98735,0.00217,1.0172,0.56,-0.70,12.94,3818
2460844.911933,0.99022,0.00219,1.0171,0.46,-0.28,11.96,3910
2460844.912167,0.98745,0.00216,1.0170,-0.54,0.58,10.47,5125
2460844.912401,0.99079,0.00217,1.0170,0.83,1.60,10.92,4425
2460844.912635,0.98858,0.00216,1.0169,-0.18,0.51,12.42,4116
2460844.912878,0.98526,0.00215,1.0168,0.77,0.23,10.96,4918
2460844.913115,0.98846,0.00215,1.0167,-1.04,1.03,10.92,4955
2460844.913352,0.98867,0.00217,1.0166,1.62,0.61,11.42,4340
2460844.913584,0.98719,0.00215,1.0165,-1.06,0.36,11.06,5331
2460844.913827,0.98927,0.00216,1.0165,0.46,1.64,10.93,4888
2460844.914059,0.98216,0.00214,1.0164,0.71,-0.82,11.41,4883
2460844.914303,0.98797,0.00217,1.0163,0.50,2.01,11.63,4453
2460844.914558,0.98843,0.00215,1.0162,-1.32,0.52,10.49,5224
2460844.914802,0.98579,0.00214,1.0161,0.56,-0.41,10.38,5826
2460844.915037,0.98943,0.00215,1.0161,0.03,0.52,10.72,5315
2460844.915271,0.98866,0.00216,1.0160,0.45,-1.04,10.92,5284
2460844.915503,0.98625,0.00214,1.0159,0.02,1.15,9.90,5927
2460844.915747,0.98898,0.00216,1.0158,0.19,0.68,10.31,5052
2460844.915979,0.98717,0.00216,1.0158,0.92,0.47,11.47,4166
2460844.916222,0.98361,0.00215,1.0157,-2.25,0.15,11.08,4469
2460844.916454,0.98861,0.00219,1.0156,0.09,0.05,12.46,3798
2460844.916698,0.98749,0.00220,1.0156,0.56,0.77,11.25,4232
2460844.916931,0.98865,0.00218,1.0155,-1.87,0.65,11.68,4359
2460844.917175,0.99023,0.00220,1.0155,0.71,1.27,13.34,3297
2460844.917418,0.98994,0.00227,1.0154,-0.53,-0.87,14.40,2730
2460844.917653,0.98846,0.00217,1.0153,-0.23,1.54,11.93,4602
2460844.917885,0.98761,0.00217,1.0153,1.75,-1.76,11.67,4211
2460844.918129,0.98500,0.00215,1.0152,-0.22,-0.07,12.84,3968
2460844.918361,0.99245,0.00224,1.0152,-2.40,2.15,13.28,3102
2460844.918840,0.98776,0.00216,1.0151,0.87,-0.45,11.02,4966
2460844.919076,0.98741,0.00216,1.0150,-0.88,-0.59,12.02,4122
2460844.919323,0.98876,0.00217,1.0150,1.25,-0.29,11.24,4488
2460844.919567,0.98554,0.00215,1.0150,0.69,0.67,11.00,4961
2460844.919799,0.98712,0.00216,1.0149,-1.29,0.16,12.01,4239
2460844.920043,0.98221,0.00216,1.0149,-0.78,0.02,12.61,3964
2460844.920275,0.98480,0.00219,1.0148,1.55,1.90,12.97,3306
2460844.920519,0.98593,0.00218,1.0148,0.03,-0.73,12.37,3837
2460844.920751,0.98521,0.00217,1.0148,-0.66,0.47,12.48,3929
2460844.920995,0.99223,0.00219,1.0147,1.64,0.09,13.59,3586
2460844.921239,0.98986,0.00222,1.0147,-1.64,2.85,14.86,2704
2460844.921471,0.98935,0.00218,1.0146,0.17,-0.23,13.78,3751
2460844.921715,0.98705,0.00219,1.0146,0.79,1.59,12.56,3662
2460844.921947,0.99125,0.00222,1.0146,-2.29,0.91,14.85,3095
2460844.922226,0.98806,0.00219,1.0146,-0.39,1.88,13.07,3321
2460844.922458,0.98507,0.00218,1.0145,1.83,-0.98,12.55,3516
2460844.922693,0.98499,0.00215,1.0145,-0.37,1.37,11.80,4711
2460844.922936,0.98898,0.00216,1.0145,-0.78,0.72,11.83,4562
2460844.923168,0.98924,0.00217,1.0145,0.07,1.74,12.22,4138
2460844.923414,0.98562,0.00214,1.0144,0.55,-0.80,11.57,4775
2460844.923646,0.98639,0.00214,1.0144,0.61,0.89,10.50,5792
2460844.923878,0.98677,0.00216,1.0144,-0.78,-0.19,12.15,4311
2460844.924122,0.98963,0.00216,1.0144,1.46,1.58,12.16,4508
2460844.924354,0.98429,0.00216,1.0144,-0.07,0.42,12.46,3964
2460844.924592,0.98845,0.00215,1.0144,0.47,-0.29,11.51,4629
2460844.924825,0.98829,0.00215,1.0143,-0.07,0.57,12.09,4472
2460844.925068,0.98672,0.00215,1.0143,-1.16,1.92,11.03,4772
2460844.925300,0.98228,0.00215,1.0143,-0.11,-0.11,11.16,4817
2460844.925544,0.98807,0.00216,1.0143,0.81,0.38,11.07,4900
2460844.925776,0.98842,0.00216,1.0143,-0.03,1.76,10.99,4730
2460844.926019,0.98809,0.00217,1.0143,-1.76,0.62,11.36,4277
2460844.926255,0.98479,0.00217,1.0143,-0.04,1.32,13.03,3624
2460844.926488,0.98741,0.00221,1.0143,0.73,-1.29,13.21,3155
2460844.926731,0.98515,0.00217,1.0143,-0.37,1.31,12.27,3876
2460844.926963,0.98348,0.00216,1.0143,1.27,2.18,11.12,4770
2460844.927195,0.99038,0.00215,1.0143,-0.28,1.25,11.17,5516
2460844.927439,0.98835,0.00215,1.0143,1.41,1.07,11.61,5066
2460844.927673,0.98489,0.00214,1.0143,-1.01,0.92,10.78,5750
2460844.927905,0.98474,0.00214,1.0143,1.57,0.40,10.97,5404
2460844.928152,0.98325,0.00214,1.0143,-1.74,0.70,11.36,5691
2460844.928384,0.98846,0.00214,1.0143,0.02,1.82,11.42,4968
2460844.928628,0.98794,0.00214,1.0144,-0.01,0.58,11.33,5402
2460844.928863,0.98584,0.00213,1.0144,0.38,-0.48,12.06,5559
2460844.929095,0.98769,0.00214,1.0144,-0.90,0.51,11.67,5915
2460844.929338,0.98814,0.00214,1.0144,0.72,0.82,11.08,5776
2460844.929594,0.98583,0.00213,1.0144,0.31,1.33,10.89,6583
2460844.929831,0.98303,0.00213,1.0144,-0.21,0.48,11.13,6876
2460844.930074,0.98849,0.00214,1.0145,-0.27,1.78,11.21,7162
2460844.930306,0.98275,0.00212,1.0145,0.48,1.04,10.85,7392
2460844.930550,0.98883,0.00214,1.0145,0.48,-0.27,11.67,6426
2460844.930782,0.98518,0.00213,1.0145,-1.40,1.44,11.40,6181
2460844.931027,0.98679,0.00213,1.0146,1.76,0.55,11.26,6846
2460844.931262,0.98564,0.00213,1.0146,0.49,0.96,11.15,7461
2460844.931494,0.98739,0.00213,1.0146,0.10,0.80,10.32,8733
2460844.931726,0.99010,0.00214,1.0146,0.21,1.03,10.77,8038
2460844.931972,0.98701,0.00212,1.0147,0.33,1.24,10.38,8273
2460844.932206,0.99052,0.00213,1.0147,-1.44,1.70,10.31,7646
2460844.932438,0.98512,0.00213,1.0147,1.64,0.34,11.30,6804
2460844.932682,0.98787,0.00213,1.0148,-0.15,1.19,11.16,6969
2460844.932917,0.98896,0.00213,1.0148,0.31,1.02,10.89,7611
2460844.933151,0.98735,0.00212,1.0149,0.56,0.82,10.68,7177
2460844.933395,0.98289,0.00212,1.0149,0.30,2.09,10.85,8335
2460844.933627,0.98485,0.00212,1.0149,-0.12,0.19,10.56,8230
2460844.933870,0.98762,0.00213,1.0150,-0.11,0.61,11.25,7078
2460844.934102,0.98538,0.00212,1.0150,0.57,0.86,10.69,7500
2460844.934338,0.98971,0.00213,1.0151,-0.16,0.68,11.38,6204
2460844.934570,0.98428,0.00212,1.0151,1.19,0.33,11.00,7446
2460844.934814,0.98781,0.00213,1.0152,1.07,-0.07,11.43,6374
2460844.935046,0.98342,0.00212,1.0152,-1.20,0.16,10.47,7754
2460844.935301,0.98240,0.00211,1.0153,0.12,1.25,10.18,8562
2460844.935545,0.98845,0.00212,1.0153,0.49,0.59,9.99,8713
2460844.935788,0.98420,0.00211,1.0154,-0.45,0.59,9.90,9264
2460844.936021,0.98984,0.00212,1.0155,-0.11,1.03,10.73,8303
2460844.936498,0.98982,0.00213,1.0156,0.25,0.28,9.47,10137
2460844.936730,0.98551,0.00212,1.0156,0.83,0.28,9.70,9202
2460844.936973,0.99160,0.00213,1.0157,-0.29,-0.01,10.54,8558
2460844.937207,0.98909,0.00212,1.0158,0.74,0.56,10.16,9630
2460844.937439,0.98980,0.00213,1.0158,0.27,0.79,10.26,8652
2460844.937683,0.98933,0.00212,1.0159,-0.65,1.18,9.80,9304
2460844.937918,0.98826,0.00212,1.0160,0.19,0.82,10.19,8918
2460844.938152,0.99094,0.00214,1.0160,-0.06,1.19,10.80,6763
2460844.938384,0.98953,0.00212,1.0161,-0.31,-0.23,9.90,8100
2460844.938627,0.98770,0.00212,1.0162,0.31,0.37,9.52,8861
2460844.938860,0.98748,0.00212,1.0163,0.58,-0.35,9.08,9812
2460844.939096,0.98893,0.00212,1.0164,0.26,-0.44,9.93,8034
2460844.939341,0.99176,0.00213,1.0164,1.68,-0.73,10.47,8017
2460844.939573,0.98589,0.00212,1.0165,-1.62,-1.13,9.30,8473
2460844.939805,0.98646,0.00212,1.0166,1.52,-0.34,8.72,10159
2460844.940048,0.98696,0.00211,1.0167,-0.89,0.74,8.42,10027
2460844.940281,0.99025,0.00212,1.0168,0.00,0.26,8.56,10628
2460844.940524,0.98899,0.00212,1.0169,-0.69,1.22,9.53,8856
2460844.940756,0.98621,0.00212,1.0169,-1.16,0.61,8.69,9580
2460844.940990,0.98784,0.00212,1.0170,-0.23,1.69,8.53,8948
2460844.941234,0.99013,0.00213,1.0171,-0.94,1.01,10.20,7866
2460844.941466,0.98757,0.00213,1.0172,-0.03,0.14,10.71,7531
2460844.941698,0.99096,0.00214,1.0173,0.55,0.20,9.29,8801
2460844.941941,0.98854,0.00213,1.0174,-0.51,1.16,10.39,7822
2460844.942175,0.98906,0.00214,1.0175,0.24,-0.17,10.43,7047
2460844.942419,0.98555,0.00214,1.0176,-0.38,0.46,10.86,6635
2460844.942662,0.98947,0.00214,1.0177,0.20,-0.17,11.06,6492
2460844.942895,0.98769,0.00214,1.0178,-1.03,0.40,11.67,5924
2460844.943127,0.98740,0.00214,1.0179,0.54,0.48,11.40,5780
2460844.943371,0.98952,0.00214,1.0180,-1.50,0.59,9.56,7321
2460844.943637,0.98798,0.00213,1.0181,-0.57,0.07,10.61,6613
2460844.943869,0.98978,0.00214,1.0182,-0.14,0.80,10.83,6271
2460844.944113,0.98684,0.00214,1.0183,-1.28,0.73,10.64,6061
2460844.944345,0.98968,0.00215,1.0185,-0.71,1.34,11.69,5280
2460844.944588,0.99063,0.00217,1.0186,-0.04,-0.77,11.79,4890
2460844.944843,0.98963,0.00215,1.0187,0.17,0.85,11.14,5637
2460844.945076,0.99131,0.00216,1.0188,-0.39,-0.80,10.96,5722
2460844.945310,0.98899,0.00214,1.0189,1.03,0.14,9.90,6993
2460844.945553,0.98805,0.00215,1.0190,0.29,-1.36,10.27,6556
2460844.945785,0.98817,0.00215,1.0192,1.86,-1.08,11.35,5361
2460844.946063,0.98996,0.00215,1.0193,-0.52,0.02,10.02,6651
2460844.946295,0.99005,0.00215,1.0194,0.07,0.19,11.39,5719
2460844.946538,0.99003,0.00215,1.0195,-1.71,1.98,11.45,5527
2460844.946770,0.98989,0.00216,1.0197,-0.58,0.57,10.49,6012
2460844.947014,0.98875,0.00215,1.0198,-0.94,-0.20,11.99,5734
2460844.947250,0.99375,0.00216,1.0199,-0.04,0.37,12.54,4802
2460844.947482,0.99357,0.00216,1.0201,-0.37,-0.32,11.21,5790
2460844.947725,0.99207,0.00216,1.0202,0.16,0.17,10.14,6828
2460844.947957,0.98884,0.00215,1.0203,-0.08,-0.06,10.51,6669
2460844.948193,0.99238,0.00216,1.0205,1.41,0.75,12.25,4964
2460844.948430,0.99385,0.00216,1.0206,-1.05,1.02,12.14,4950
2460844.948664,0.99169,0.00215,1.0207,0.41,0.70,10.75,6176
2460844.948907,0.99431,0.00216,1.0209,-0.10,-0.26,11.44,4968
2460844.949139,0.99178,0.00215,1.0210,-0.46,1.81,12.38,5267
2460844.949383,0.98724,0.00214,1.0212,-0.78,1.51,11.65,5777
2460844.949615,0.98826,0.00215,1.0213,0.91,0.96,11.36,5810
2460844.949847,0.99456,0.00215,1.0214,-0.30,-0.47,11.41,5698
2460844.950091,0.98983,0.00215,1.0216,1.41,-1.21,11.70,5385
2460844.950323,0.99248,0.00216,1.0217,1.02,-0.07,12.17,4453
2460844.950578,0.99190,0.00216,1.0219,-0.61,-1.19,10.91,5580
2460844.950810,0.99248,0.00215,1.0220,-0.86,0.42,11.15,5715
2460844.951058,0.99671,0.00216,1.0222,-1.16,1.07,10.33,6176
2460844.951293,0.99456,0.00215,1.0224,0.05,1.25,12.03,5365
2460844.951525,0.99111,0.00215,1.0225,-3.66,1.66,11.09,5845
2460844.951759,0.99004,0.00215,1.0227,-1.26,2.00,12.60,4872
2460844.952003,0.98797,0.00215,1.0228,-1.08,0.07,11.16,5885
2460844.952235,0.99131,0.00217,1.0230,-0.09,0.95,11.62,4946
2460844.952478,0.99000,0.00216,1.0232,0.85,-1.18,11.74,4713
2460844.952711,0.98958,0.00215,1.0233,-0.70,-0.21,10.68,5328
2460844.952955,0.99135,0.00216,1.0235,-0.41,1.33,10.94,5067
2460844.953186,0.99017,0.00217,1.0237,-0.63,0.22,13.43,4364
2460844.953419,0.99449,0.00216,1.0238,0.23,0.59,10.94,5833
2460844.953664,0.99370,0.00216,1.0240,-1.10,0.38,12.00,5106
2460844.953896,0.99011,0.00215,1.0242,-1.04,0.68,13.50,4781
2460844.954128,0.99317,0.00217,1.0243,0.52,0.17,12.70,4592
2460844.954375,0.99151,0.00216,1.0245,0.40,-0.27,11.02,5677
2460844.954608,0.99243,0.00216,1.0247,1.72,-1.30,11.42,5803
2460844.954852,0.99385,0.00216,1.0249,0.47,-0.87,10.95,6245
2460844.955085,0.99571,0.00218,1.0251,-2.42,2.03,12.25,4720
2460844.955328,0.99182,0.00216,1.0252,-2.70,3.01,11.78,5392
2460844.955560,0.99203,0.00216,1.0254,-1.38,1.79,11.70,5308
2460844.955804,0.99241,0.00216,1.0256,-0.54,-0.19,12.72,5035
2460844.956047,0.99293,0.00216,1.0258,-0.08,1.18,12.50,5212
2460844.956291,0.99381,0.00217,1.0260,-1.07,0.41,11.94,5060
2460844.956525,0.99266,0.00216,1.0262,-0.65,1.38,11.71,4980
2460844.956759,0.99633,0.00217,1.0264,-0.09,0.48,11.67,5266
2460844.956991,0.99256,0.00216,1.0266,-0.13,0.04,11.47,5884
2460844.957235,0.99150,0.00216,1.0268,0.45,0.39,12.52,4870
2460844.957467,0.99564,0.00217,1.0270,-1.48,0.99,12.86,4423
2460844.957711,0.99003,0.00216,1.0272,-0.46,0.98,13.42,4379
2460844.957954,0.99440,0.00217,1.0273,-0.35,1.26,12.22,4757
2460844.958186,0.98222,0.00229,1.0275,-0.68,0.46,13.95,4236
2460844.960756,0.99241,0.00218,1.0298,0.79,1.26,13.08,4015
2460844.960988,0.99505,0.00220,1.0300,1.00,0.34,12.87,4217
2460844.961231,0.99349,0.00219,1.0303,-3.00,1.88,12.16,4886
2460844.961465,1.00020,0.00220,1.0305,-1.91,0.90,11.90,4523
2460844.961701,0.98989,0.00218,1.0307,0.13,0.60,12.15,4648
2460844.961944,0.99128,0.00218,1.0309,1.45,-0.53,12.05,4517
2460844.962176,0.99545,0.00220,1.0312,-0.66,-0.64,12.48,4240
2460844.962419,0.99213,0.00220,1.0314,-0.06,1.94,14.06,3454
2460844.962652,0.99424,0.00220,1.0316,-3.95,1.75,12.88,3834
2460844.962896,0.99371,0.00219,1.0318,-1.78,0.94,12.08,4445
2460844.963129,0.99286,0.00219,1.0321,-0.22,1.56,11.49,4432
2460844.963361,0.99186,0.00220,1.0323,0.00,0.19,12.76,3819
2460844.963605,0.99659,0.00221,1.0326,0.67,0.34,13.13,4052
2460844.963837,0.99742,0.00220,1.0328,-0.14,0.53,12.09,4243
2460844.964070,0.99553,0.00219,1.0330,0.49,0.89,11.94,4456
2460844.964314,0.99760,0.00220,1.0333,-0.59,0.20,11.97,4508
2460844.964545,0.99631,0.00221,1.0335,0.64,0.09,12.16,3995
2460844.964789,0.99251,0.00220,1.0338,-0.51,0.27,13.81,3598
2460844.965033,0.99226,0.00219,1.0340,1.02,2.01,12.22,4184
2460844.965264,0.99897,0.00220,1.0343,-0.41,-0.60,13.87,4127
2460844.965508,0.99395,0.00220,1.0345,-0.23,0.76,13.77,3589
2460844.965741,0.99293,0.00218,1.0348,1.16,0.51,12.01,4228
2460844.965973,0.99647,0.00222,1.0350,-1.52,1.30,13.21,3493
2460844.966217,0.99577,0.00221,1.0353,-3.06,1.03,13.30,3561
2460844.966448,0.99579,0.00220,1.0355,-1.66,1.00,13.40,3631
2460844.966692,0.99876,0.00222,1.0358,0.15,1.95,12.80,3757
2460844.966924,0.99532,0.00222,1.0360,-0.46,0.46,13.13,3434
2460844.967156,0.99543,0.00221,1.0363,0.65,0.33,12.73,3882
2460844.967399,0.99550,0.00221,1.0366,-0.84,0.29,12.59,3663
2460844.967632,0.99320,0.00220,1.0368,0.63,0.99,13.73,3765
2460844.967866,0.99285,0.00221,1.0371,1.11,1.12,12.00,4096
2460844.968110,0.99620,0.00221,1.0373,-1.97,1.29,13.90,3821
2460844.968343,0.99484,0.00221,1.0376,-0.68,0.79,13.29,3853
2460844.968576,0.99538,0.00220,1.0379,1.09,1.07,13.10,4171
2460844.968815,0.99405,0.00220,1.0382,0.81,-1.39,11.77,4464
2460844.969047,0.99165,0.00220,1.0384,-0.76,0.63,12.60,4362
2460844.969291,0.99870,0.00223,1.0387,-1.39,0.25,13.10,3781
2460844.969522,0.99650,0.00224,1.0390,-2.22,1.79,13.57,3418
2460844.969766,0.99742,0.00223,1.0393,-3.32,2.26,13.47,3448
2460844.969998,0.99452,0.00220,1.0395,-1.24,0.36,12.04,4613
2460844.970230,0.99509,0.00221,1.0398,0.91,0.22,12.99,4041
2460844.970474,0.99670,0.00222,1.0401,2.54,0.93,12.81,3772
2460844.970711,0.99392,0.00220,1.0404,-0.65,0.30,12.64,4046
2460844.970943,0.99072,0.00221,1.0407,-0.53,0.76,13.09,3870
2460844.971186,0.99126,0.00223,1.0410,0.76,0.41,13.95,2931
2460844.971430,0.99547,0.00224,1.0413,-0.28,1.81,13.79,3180
2460844.971663,0.99954,0.00224,1.0415,0.31,1.03,13.63,3290
2460844.971895,0.99606,0.00223,1.0418,0.73,-0.67,14.11,3044
2460844.972139,0.99794,0.00221,1.0421,1.38,-0.25,13.05,3559
2460844.972371,0.99111,0.00219,1.0424,1.22,-0.66,11.37,4433
2460844.972614,0.99655,0.00221,1.0427,-1.18,1.33,12.72,3620
2460844.972846,0.99619,0.00220,1.0430,-1.97,0.97,12.98,3291
2460844.973089,0.99298,0.00219,1.0433,-1.70,-0.12,12.95,3667
2460844.973322,0.99351,0.00219,1.0436,-0.94,-0.76,12.64,3987
2460844.973556,0.99612,0.00221,1.0439,-0.00,1.04,13.12,3517
2460844.973799,0.99698,0.00221,1.0442,0.84,0.98,13.18,3546
2460844.974031,0.99504,0.00220,1.0446,0.18,1.61,12.30,4129
2460844.974275,0.98977,0.00221,1.0449,-1.39,-0.46,13.78,3215
2460844.974506,1.00080,0.00224,1.0452,-2.81,2.30,14.38,2910
2460844.974787,0.99855,0.00224,1.0455,0.06,0.80,14.09,2866
2460844.975054,0.99574,0.00221,1.0459,1.10,0.17,11.91,4077
2460844.975298,0.99133,0.00219,1.0462,0.46,-0.45,11.50,4112
2460844.975532,0.99273,0.00222,1.0466,-0.86,-0.26,14.36,3186
2460844.975764,0.99229,0.00222,1.0469,-2.47,0.62,13.81,3221
2460844.976007,0.99193,0.00221,1.0472,-0.89,1.31,13.37,3426
2460844.976244,1.00225,0.00222,1.0475,-1.05,-0.09,12.83,3877
2460844.976476,0.99581,0.00220,1.0478,0.95,0.22,12.52,3976
2460844.976720,0.99282,0.00219,1.0482,-0.62,0.19,11.58,4437
2460844.976951,0.99613,0.00219,1.0485,-0.86,0.17,11.95,4402
2460844.977194,0.99329,0.00218,1.0488,0.17,0.78,11.81,4440
2460844.977453,0.99569,0.00217,1.0492,0.31,0.55,11.08,5544
2460844.977685,0.99531,0.00217,1.0495,-0.90,1.75,10.68,5740
2460844.977917,0.99558,0.00216,1.0499,-0.53,0.20,10.09,6279
2460844.978161,0.99931,0.00218,1.0502,0.92,0.13,11.18,5798
2460844.978394,0.98929,0.00215,1.0505,1.57,-0.74,9.77,7283
2460844.978627,0.99245,0.00215,1.0509,-0.22,0.54,9.57,7177
2460844.978870,0.99445,0.00217,1.0512,-0.50,0.47,10.47,5527
2460844.979102,0.99568,0.00218,1.0516,-0.64,0.96,10.55,5435
2460844.979345,0.99580,0.00218,1.0519,0.21,0.70,10.64,5131
2460844.979582,0.99092,0.00217,1.0523,-1.05,0.65,9.88,5889
2460844.979814,0.99523,0.00217,1.0526,0.12,-1.16,10.36,5515
2460844.980058,0.99899,0.00220,1.0530,0.16,0.93,10.98,4762
2460844.980290,0.99505,0.00219,1.0533,-0.55,0.61,10.95,4738
2460844.980534,0.99587,0.00219,1.0537,-2.21,1.09,10.86,4961
2460844.980771,1.00296,0.00221,1.0540,-1.85,0.47,12.09,4116
2460844.981040,0.99425,0.00219,1.0544,-1.28,-0.36,12.83,3962
2460844.981277,0.99233,0.00222,1.0548,0.60,-0.10,13.25,3514
2460844.981510,0.99385,0.00219,1.0552,1.61,-0.94,11.55,4283
2460844.981741,0.99320,0.00218,1.0555,-2.15,-0.40,10.69,5022
2460844.981985,0.99283,0.00216,1.0559,-1.61,1.68,10.26,5794
2460844.982222,0.99247,0.00216,1.0563,-0.07,0.76,10.25,5739
2460844.982454,0.99559,0.00216,1.0566,-1.62,-0.37,9.28,7137
2460844.982697,0.99333,0.00217,1.0570,0.11,0.00,11.46,5015
2460844.982932,0.99539,0.00217,1.0574,-1.02,-0.21,12.33,4503
2460844.983176,0.99795,0.00217,1.0578,0.08,-0.32,11.22,5085
2460844.983408,0.99316,0.00216,1.0581,-0.86,0.69,11.60,5094
2460844.983652,0.99703,0.00216,1.0585,-1.05,1.55,9.99,6058
2460844.983885,0.99708,0.00217,1.0589,-0.69,0.95,11.48,4843
2460844.984119,0.99734,0.00217,1.0593,0.30,-0.74,11.25,5130
2460844.984362,0.99513,0.00218,1.0597,3.11,-0.95,12.50,4227
2460844.984598,0.99553,0.00216,1.0600,1.20,-1.07,10.14,5742
2460844.984830,0.99402,0.00217,1.0604,-1.58,0.34,10.60,5437
2460844.985062,0.99901,0.00218,1.0608,-3.01,0.59,12.03,4636
2460844.985305,0.99877,0.00218,1.0612,-4.60,1.57,11.93,4605
2460844.985549,0.99703,0.00219,1.0616,0.21,1.02,11.45,4227
2460844.985792,1.00082,0.00224,1.0620,0.67,0.20,12.00,3754
2460844.986024,0.99546,0.00220,1.0624,-0.01,-0.97,11.05,4505
2460844.986259,0.99846,0.00220,1.0628,-2.12,-0.41,10.68,4574
2460844.986491,0.99234,0.00217,1.0632,1.89,-0.64,10.44,5205
2460844.986735,0.99987,0.00220,1.0636,2.01,-0.26,11.90,4215
2460844.986968,0.99214,0.00218,1.0640,-2.36,0.99,10.91,4625
2460844.987211,0.99938,0.00219,1.0644,0.62,0.16,10.60,5103
2460844.987444,1.00019,0.00221,1.0648,3.65,0.59,10.57,4732
2460844.987676,0.99649,0.00218,1.0652,0.32,-0.18,11.06,4659
2460844.987920,0.99745,0.00218,1.0656,-4.38,0.18,11.11,5006
2460844.988152,0.99969,0.00219,1.0661,-4.57,1.08,11.48,4677
2460844.988396,0.99696,0.00217,1.0665,-0.55,-0.55,9.99,6036
2460844.988629,0.99613,0.00217,1.0669,0.04,-0.11,9.15,6357
2460844.988861,0.99869,0.00215,1.0673,-0.27,0.17,9.30,7690
2460844.989106,0.99562,0.00214,1.0677,-0.27,0.65,9.87,7122
2460844.989350,0.99679,0.00215,1.0682,0.48,0.66,9.53,7768
2460844.989582,0.99819,0.00215,1.0686,0.37,-0.18,11.35,6314
2460844.989816,0.99653,0.00215,1.0690,0.13,-0.37,9.67,7030
2460844.990059,0.99921,0.00216,1.0694,-1.02,0.52,10.50,6149
2460844.990291,0.99392,0.00215,1.0699,0.83,-0.99,9.40,7005
2460844.990523,1.00097,0.00217,1.0703,2.55,-0.28,10.35,6013
2460844.990767,0.99904,0.00218,1.0707,-3.18,0.98,12.07,4696
2460844.991011,0.99830,0.00217,1.0712,-5.82,1.26,10.49,5950
2460844.991247,0.99385,0.00217,1.0716,-0.76,0.64,10.25,5638
2460844.991478,0.99799,0.00218,1.0720,1.01,0.54,11.00,4654
2460844.991722,1.00037,0.00216,1.0725,0.29,-0.28,10.25,5991
2460844.991954,0.99775,0.00216,1.0729,0.33,-1.04,11.29,5362
2460844.992197,0.99516,0.00215,1.0734,-0.80,0.12,11.34,6022
2460844.992432,0.99344,0.00215,1.0738,2.06,0.28,9.77,6751
2460844.992665,0.99341,0.00216,1.0743,1.52,-0.93,9.44,6284
2460844.992919,0.99406,0.00214,1.0747,-0.94,-0.24,9.28,7651
2460844.993151,0.99545,0.00216,1.0752,2.10,-0.40,9.98,6731
2460844.993395,0.99476,0.00216,1.0756,2.76,0.64,10.75,6051
2460844.993629,1.00134,0.00217,1.0761,-3.92,0.54,10.14,6449
2460844.993862,0.99859,0.00217,1.0766,-4.94,-0.56,9.77,6432
2460844.994107,0.99307,0.00214,1.0770,-0.94,0.01,9.08,8004
2460844.994339,0.99485,0.00214,1.0775,-0.23,-0.60,8.54,8918
2460844.994573,1.00130,0.00216,1.0779,-0.09,0.29,8.31,8464
