BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460422.970684,1.00280,0.00114,1.2034,-0.71,-0.65,21.41,38752
2460422.970893,1.00152,0.00114,1.2026,-0.48,0.64,22.32,31499
2460422.971055,0.99736,0.00113,1.2020,-0.52,-0.23,21.76,33448
2460422.971206,1.00192,0.00114,1.2014,0.33,0.96,21.83,32049
2460422.971357,1.00077,0.00113,1.2008,0.96,0.32,22.38,25546
2460422.971519,0.99910,0.00113,1.2002,-0.26,0.40,23.13,25298
2460422.971704,1.00066,0.00113,1.1995,0.86,0.54,22.17,27982
2460422.971867,0.99907,0.00113,1.1989,0.81,-0.16,23.03,26177
2460422.972017,1.00112,0.00113,1.1984,-0.83,-0.56,22.50,27184
2460422.972168,1.00139,0.00113,1.1978,0.86,0.42,22.33,28883
2460422.972319,1.00279,0.00113,1.1972,1.00,-0.30,22.29,28601
2460422.972469,0.99811,0.00113,1.1967,1.70,1.03,22.66,24253
2460422.972643,1.00022,0.00113,1.1960,-0.60,-0.41,22.01,31432
2460422.972794,1.00028,0.00113,1.1955,0.04,-0.11,21.96,35422
2460422.972945,0.99941,0.00112,1.1949,0.15,0.64,22.10,34647
2460422.973130,0.99899,0.00112,1.1942,-1.99,-0.92,21.75,31402
2460422.973269,1.00035,0.00112,1.1937,0.19,0.70,22.16,32500
2460422.973420,1.00113,0.00112,1.1931,-0.71,-0.97,22.22,29940
2460422.973617,0.99904,0.00112,1.1924,-1.63,0.33,22.14,28650
2460422.973768,0.99892,0.00112,1.1918,0.04,0.76,21.36,37330
2460422.973942,0.99831,0.00112,1.1912,1.41,-0.36,21.68,37290
2460422.974104,0.99910,0.00112,1.1906,-0.58,0.55,21.70,34376
2460422.974255,0.99822,0.00112,1.1901,0.65,-0.37,22.24,29199
2460422.974405,0.99906,0.00112,1.1895,0.25,-0.57,22.87,27363
2460422.974556,0.99909,0.00112,1.1890,0.08,0.33,22.80,26828
2460422.974718,0.99963,0.00112,1.1884,0.61,0.56,21.95,33309
2460422.974881,0.99794,0.00111,1.1878,0.86,0.08,22.15,32103
2460422.975031,1.00114,0.00112,1.1873,1.31,-0.87,23.52,23944
2460422.975194,1.00033,0.00112,1.1867,0.62,1.14,22.04,30668
2460422.975356,0.99979,0.00111,1.1861,-0.63,-1.12,21.88,35419
2460422.975530,1.00079,0.00111,1.1855,0.05,-0.22,21.61,35979
2460422.975692,1.00100,0.00111,1.1849,-1.02,0.19,21.82,33962
2460422.975854,1.00107,0.00111,1.1843,-2.18,-0.36,22.56,33188
2460422.975993,1.00193,0.00111,1.1838,-2.84,-0.28,22.13,34143
2460422.976144,0.99988,0.00111,1.1833,0.34,-0.92,22.90,26764
2460422.976295,1.00129,0.00111,1.1827,-1.22,-0.35,21.98,31596
2460422.976469,1.00159,0.00111,1.1822,0.30,-0.03,21.55,35635
2460422.976631,1.00058,0.00111,1.1816,-0.52,0.34,22.38,33802
2460422.976770,0.99953,0.00111,1.1811,0.46,-0.79,22.34,32762
2460422.976921,0.99844,0.00111,1.1805,1.14,0.40,22.29,32166
2460422.977072,1.00137,0.00111,1.1800,-0.97,0.31,21.85,34629
2460422.977222,1.00130,0.00111,1.1795,1.45,-0.28,22.06,33648
2460422.977361,1.00082,0.00111,1.1790,-0.41,-0.64,21.45,37019
2460422.977535,0.99931,0.00110,1.1784,0.57,-0.01,22.29,29020
2460422.977686,0.99953,0.00111,1.1779,1.38,-0.71,23.00,24879
2460422.977837,0.99740,0.00110,1.1774,0.04,-0.27,22.11,33968
2460422.977987,0.99923,0.00110,1.1768,0.57,-0.16,21.98,33242
2460422.978150,1.00109,0.00110,1.1763,0.83,1.51,22.49,29044
2460422.978323,1.00008,0.00110,1.1757,-0.83,-0.78,22.97,25201
2460422.978474,0.99988,0.00110,1.1752,-0.64,-0.83,21.85,35590
2460422.978625,1.00113,0.00110,1.1747,-0.59,-0.08,21.41,37973
2460422.978775,0.99991,0.00110,1.1741,-0.36,0.25,21.94,32608
2460422.978926,0.99959,0.00110,1.1736,-1.43,0.17,21.66,35667
2460422.979065,1.00029,0.00110,1.1731,-1.18,-0.88,21.50,35221
2460422.979228,1.00140,0.00110,1.1726,-0.23,0.11,22.71,30046
2460422.979367,0.99986,0.00110,1.1721,-0.82,0.33,22.12,34305
2460422.979564,1.00065,0.00110,1.1715,0.70,1.95,24.16,20778
2460422.979703,1.00052,0.00110,1.1710,0.07,1.28,23.09,19728
2460422.979853,1.00009,0.00109,1.1705,-1.58,-1.52,21.87,35079
2460422.980027,0.99987,0.00109,1.1699,1.42,0.60,21.38,40163
2460422.980178,0.99996,0.00109,1.1694,-0.03,-0.58,21.33,39143
2460422.980352,1.00008,0.00109,1.1688,-0.12,2.19,22.38,29740
2460422.980514,0.99967,0.00109,1.1683,0.66,-1.13,24.30,22655
2460422.980676,1.00000,0.00109,1.1677,2.42,-0.04,22.40,29535
2460422.980839,1.00126,0.00109,1.1672,0.85,-0.65,21.99,35236
2460422.980989,0.99980,0.00109,1.1667,-0.69,0.76,22.15,32968
2460422.981140,0.99810,0.00109,1.1662,-0.86,0.82,22.76,28002
2460422.981302,1.00063,0.00109,1.1657,-0.71,-0.03,22.22,33083
2460422.981453,1.00150,0.00109,1.1652,-1.58,-0.69,22.12,35240
2460422.981604,1.00045,0.00109,1.1647,-1.62,-0.78,20.98,43290
2460422.981754,1.00011,0.00109,1.1642,-2.65,-1.74,22.59,37296
2460422.981940,1.00215,0.00109,1.1636,-1.41,-0.63,21.64,36072
2460422.982091,1.00018,0.00109,1.1630,0.00,0.52,21.21,36523
2460422.982276,0.99758,0.00108,1.1624,0.10,0.33,21.09,41381
2460422.982473,1.00060,0.00108,1.1618,-1.27,1.09,22.44,30739
2460422.982682,1.00053,0.00108,1.1611,0.01,0.45,22.12,31861
2460422.982832,0.99858,0.00108,1.1606,0.34,0.20,22.46,26596
2460422.982983,1.00004,0.00108,1.1602,0.24,-0.39,21.26,35631
2460422.983134,0.99802,0.00108,1.1597,0.26,0.27,21.66,32055
2460422.983285,1.00074,0.00108,1.1592,2.12,0.58,21.05,44124
2460422.983470,1.00008,0.00108,1.1586,1.94,-0.65,21.85,33542
2460422.983621,1.00136,0.00108,1.1581,1.35,-0.36,22.28,31053
2460422.983784,0.99900,0.00108,1.1576,1.92,-0.71,21.36,30336
2460422.983946,0.99999,0.00108,1.1571,-1.32,0.81,21.91,33773
2460422.984097,1.00087,0.00108,1.1566,-1.10,-0.30,21.44,32992
2460422.984248,1.00281,0.00108,1.1561,-2.49,-0.36,22.83,27450
2460422.984398,1.00067,0.00108,1.1557,-0.51,0.83,24.14,20917
2460422.984549,0.99910,0.00108,1.1552,0.66,-0.66,23.00,22237
2460422.984689,0.99972,0.00108,1.1547,-1.70,-0.34,22.46,25651
2460422.984897,1.00080,0.00108,1.1541,-0.43,-0.32,21.45,35704
2460422.985048,0.99813,0.00107,1.1536,-1.63,0.39,22.87,28777
2460422.985245,0.99771,0.00107,1.1530,-0.65,-0.03,21.13,33009
2460422.985419,0.99904,0.00107,1.1524,1.24,-0.54,22.91,25157
2460422.985570,1.00050,0.00107,1.1520,-1.91,0.99,23.16,26829
2460422.985721,1.00055,0.00107,1.1515,2.32,-0.06,22.57,29825
2460422.985872,1.00086,0.00107,1.1511,1.35,0.04,21.84,30986
2460422.986023,0.99921,0.00107,1.1506,-1.02,-1.00,21.97,31989
2460422.986173,1.00118,0.00107,1.1501,3.11,0.92,20.87,39812
2460422.986347,1.00026,0.00107,1.1496,1.40,-0.09,21.70,32718
2460422.986498,0.99813,0.00107,1.1491,1.16,-1.07,21.74,36433
2460422.986649,0.99930,0.00107,1.1487,-0.53,-0.14,21.89,35429
2460422.986823,1.00141,0.00107,1.1482,-1.45,0.39,21.87,33866
2460422.986974,0.99889,0.00106,1.1477,0.55,-0.68,21.29,39151
2460422.987136,1.00005,0.00107,1.1472,-1.53,-1.08,21.09,39563
2460422.987334,1.00141,0.00107,1.1466,-0.75,-1.02,22.16,29741
2460422.987496,1.00018,0.00106,1.1461,-1.12,-0.02,21.54,30936
2460422.987647,0.99814,0.00106,1.1456,0.76,1.49,21.95,30227
2460422.987833,1.00205,0.00107,1.1451,0.17,0.11,22.36,26730
2460422.987972,1.00121,0.00107,1.1447,-1.09,0.91,23.85,21694
2460422.988134,0.99823,0.00106,1.1442,0.05,0.41,22.47,28700
2460422.988297,1.00126,0.00106,1.1437,0.21,0.19,21.94,30382
2460422.988448,1.00129,0.00106,1.1432,0.96,0.33,21.74,35663
2460422.988599,1.00205,0.00106,1.1428,0.19,-0.09,21.94,31872
2460422.988773,1.00276,0.00106,1.1423,1.01,0.49,21.79,32955
2460422.988936,1.00248,0.00106,1.1418,0.57,-0.05,21.74,32629
2460422.989191,1.00538,0.00106,1.1410,2.09,0.77,21.56,37549
2460422.989354,1.00272,0.00106,1.1406,-0.13,0.15,22.11,33983
2460422.989516,1.00263,0.00106,1.1401,-0.31,-0.45,22.03,28364
2460422.989748,1.00105,0.00106,1.1394,-1.28,0.76,21.16,36499
2460422.989899,1.00257,0.00106,1.1390,1.30,0.03,23.85,19349
2460422.990050,1.00269,0.00106,1.1385,-3.91,-1.61,23.33,21822
2460422.990189,1.00183,0.00106,1.1381,-1.46,1.08,21.86,28168
2460422.990340,1.00390,0.00106,1.1377,-0.35,-0.92,22.51,31884
2460422.990502,1.00311,0.00106,1.1372,0.77,0.82,21.18,30767
2460422.990653,1.00414,0.00106,1.1368,0.84,-0.25,22.01,25135
2460422.990815,1.00256,0.00106,1.1363,-0.12,0.87,22.43,26817
2460422.990978,1.00181,0.00105,1.1358,0.89,-0.39,21.41,33191
2460422.991140,0.99966,0.00105,1.1354,1.16,0.49,21.53,36265
