BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460423.019002,1.00028,0.00098,1.0706,-0.76,-1.61,24.24,13522
2460423.019162,1.00404,0.00099,1.0703,2.83,-0.01,23.17,14380
2460423.019323,1.00154,0.00098,1.0700,-0.39,0.73,24.14,13196
2460423.019499,1.00039,0.00098,1.0697,1.71,-0.50,22.62,14677
2460423.019660,1.00137,0.00098,1.0694,-0.29,0.62,21.97,18232
2460423.019827,1.00250,0.00098,1.0691,0.71,0.75,22.68,15104
2460423.020032,1.00193,0.00098,1.0687,0.11,1.38,21.97,15247
2460423.020395,1.00145,0.00098,1.0681,1.85,-1.50,22.46,16667
2460423.020556,1.00319,0.00098,1.0678,0.77,-0.10,22.66,15147
2460423.020724,1.00122,0.00098,1.0675,-1.39,0.36,22.95,15566
2460423.020884,1.00031,0.00098,1.0672,-2.11,-0.02,22.41,16732
2460423.021061,1.00053,0.00098,1.0669,-1.01,-1.40,23.38,14214
2460423.021220,0.99952,0.00098,1.0666,-0.36,-0.94,23.37,14375
2460423.021416,1.00207,0.00098,1.0663,-2.93,-0.70,22.34,16687
2460423.021577,1.00137,0.00098,1.0660,-0.81,-1.25,22.80,17764
2460423.021736,1.00233,0.00098,1.0657,1.78,2.61,21.62,20432
2460423.021920,1.00229,0.00098,1.0654,1.05,-0.24,21.98,15688
2460423.022088,1.00144,0.00098,1.0651,-0.09,1.97,22.34,15221
2460423.022252,1.00243,0.00098,1.0648,2.82,0.30,23.59,12273
2460423.022458,1.00265,0.00098,1.0645,1.38,0.26,23.07,14540
2460423.022617,1.00043,0.00098,1.0642,-0.63,-0.31,23.02,15480
2460423.022785,1.00070,0.00098,1.0639,0.30,0.51,22.02,17830
2460423.022952,1.00066,0.00098,1.0636,0.19,-1.04,22.04,17111
2460423.023126,1.00213,0.00098,1.0633,-0.05,0.06,23.44,15111
2460423.023293,1.00118,0.00098,1.0631,2.17,0.30,22.68,15123
2460423.023451,1.00087,0.00098,1.0628,0.38,1.15,22.49,15764
2460423.023611,1.00219,0.00098,1.0625,-0.54,0.42,21.68,18482
2460423.023778,1.00226,0.00098,1.0622,-0.74,-0.14,21.98,18605
2460423.023937,1.00126,0.00097,1.0620,-1.87,-1.07,22.45,16264
2460423.024112,1.00134,0.00098,1.0617,-1.49,-1.57,23.33,13684
2460423.024441,1.00139,0.00097,1.0611,-0.94,-2.09,22.80,15902
2460423.024615,1.00270,0.00098,1.0609,-1.41,-1.13,23.43,13713
2460423.024790,1.00262,0.00097,1.0606,0.27,0.40,22.43,16133
2460423.024964,1.00185,0.00097,1.0603,-2.10,-1.14,22.66,15792
2460423.025131,1.00263,0.00097,1.0600,-0.03,1.25,22.28,16383
2460423.025336,1.00192,0.00097,1.0597,0.45,0.35,22.25,17650
2460423.025497,1.00244,0.00098,1.0594,2.45,1.57,23.68,13203
2460423.025836,1.00246,0.00098,1.0589,-1.91,-0.62,23.70,12684
2460423.026025,1.00169,0.00097,1.0586,0.35,0.98,23.24,12625
2460423.026187,1.00185,0.00097,1.0583,-0.58,-0.22,24.21,12296
2460423.026369,1.00047,0.00097,1.0580,2.22,-0.02,21.71,16792
2460423.026544,1.00128,0.00097,1.0577,0.88,-0.11,22.66,14901
2460423.026703,1.00201,0.00097,1.0575,-0.79,-0.18,21.38,16490
2460423.026891,1.00293,0.00097,1.0572,-1.05,0.53,22.19,15639
2460423.027060,1.00063,0.00097,1.0569,-0.75,-1.26,23.10,13379
2460423.027219,1.00178,0.00097,1.0567,-2.55,-0.71,22.68,14557
2460423.027385,0.99988,0.00097,1.0564,-0.06,0.74,21.43,17816
2460423.027539,1.00265,0.00097,1.0562,1.74,1.11,22.54,16003
2460423.027699,1.00232,0.00097,1.0559,-1.06,-1.36,22.87,15231
2460423.027896,1.00201,0.00097,1.0556,-0.85,-1.81,22.55,15254
2460423.028071,1.00275,0.00097,1.0554,-0.22,-0.57,22.08,15132
2460423.028237,1.00260,0.00097,1.0551,-0.34,-0.20,22.30,16041
2460423.028399,1.00202,0.00097,1.0549,-0.23,-0.07,21.98,18063
2460423.028564,1.00163,0.00097,1.0546,0.25,0.30,22.30,19226
2460423.028724,1.00151,0.00097,1.0544,-0.38,0.07,22.05,18196
2460423.028885,1.00135,0.00097,1.0541,-0.77,0.36,22.23,19009
2460423.029052,1.00123,0.00097,1.0539,1.22,0.88,22.41,16698
2460423.029219,1.00258,0.00097,1.0536,0.16,-0.29,24.16,13854
2460423.029395,1.00002,0.00097,1.0534,2.28,0.21,22.46,15729
2460423.029567,0.99897,0.00097,1.0531,1.92,-1.16,22.46,16385
2460423.029727,1.00169,0.00097,1.0529,-1.35,-0.80,23.70,13876
2460423.029893,1.00165,0.00097,1.0526,0.40,0.16,23.66,13349
2460423.030061,1.00073,0.00097,1.0524,-3.24,-0.60,22.97,16334
2460423.030229,1.00221,0.00097,1.0521,-0.09,-1.47,23.25,14267
2460423.030397,1.00181,0.00097,1.0519,1.43,-0.25,23.23,12846
2460423.030559,1.00023,0.00096,1.0516,-2.23,0.19,22.38,17343
2460423.030734,1.00186,0.00097,1.0514,-1.21,-0.27,21.78,16657
2460423.030894,1.00063,0.00097,1.0512,0.84,-1.00,22.85,14945
2460423.031053,1.00000,0.00097,1.0509,-0.33,1.14,23.11,14082
2460423.031220,1.00072,0.00097,1.0507,-1.80,0.57,22.81,14739
2460423.031393,1.00110,0.00096,1.0504,-0.06,1.65,22.25,16241
2460423.031559,1.00106,0.00096,1.0502,0.36,-0.06,22.44,18618
2460423.031741,1.00114,0.00096,1.0499,1.00,0.59,22.36,16544
2460423.032067,1.00255,0.00096,1.0495,0.38,0.81,21.70,18062
2460423.032250,1.00084,0.00096,1.0492,0.21,-0.22,21.62,18697
2460423.032411,1.00045,0.00096,1.0490,0.42,-1.94,21.40,21034
2460423.032578,1.00276,0.00096,1.0488,1.45,0.89,21.86,20503
2460423.032746,1.00241,0.00096,1.0485,-1.68,0.86,22.06,16736
2460423.032921,1.00076,0.00096,1.0483,-0.53,0.32,23.15,14025
2460423.033074,0.99951,0.00096,1.0481,-1.04,-0.16,22.55,13460
2460423.033241,0.99962,0.00096,1.0478,-1.55,-2.74,22.63,14312
2460423.033423,0.99960,0.00096,1.0476,-1.07,0.13,22.62,14758
2460423.033621,1.00165,0.00096,1.0473,-1.73,0.86,22.88,13157
2460423.033780,1.00237,0.00096,1.0471,-0.06,-0.32,22.08,15023
2460423.033961,1.00106,0.00096,1.0469,-1.10,-1.05,22.13,16483
2460423.034135,1.00008,0.00096,1.0466,0.97,-0.53,22.53,17032
2460423.034295,1.00115,0.00096,1.0464,-0.37,1.45,22.59,15616
2460423.034455,1.00028,0.00096,1.0462,0.81,0.71,21.54,18161
2460423.034616,0.99934,0.00096,1.0460,1.23,0.04,21.57,20516
2460423.034769,1.00077,0.00096,1.0458,1.46,-0.34,21.94,21044
2460423.034934,1.00099,0.00096,1.0455,1.13,0.35,22.62,16302
2460423.035121,1.00182,0.00096,1.0453,-1.23,0.25,21.88,20517
2460423.035289,1.00094,0.00096,1.0451,-1.22,0.08,22.41,14083
2460423.035456,1.00167,0.00096,1.0449,1.12,-0.12,22.95,15195
2460423.035623,1.00110,0.00096,1.0447,-0.03,2.06,22.16,17163
2460423.035804,1.00080,0.00096,1.0444,1.06,0.98,21.62,18763
2460423.035963,1.00079,0.00096,1.0442,0.26,-0.55,21.52,18936
2460423.036125,1.00220,0.00096,1.0440,0.29,-0.97,21.85,17752
2460423.036299,1.00035,0.00096,1.0438,-1.08,-0.81,22.49,16693
