BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.765785,1.00036,0.00065,1.2437,-1.58,-0.73,20.79,36774
2460660.766052,1.00080,0.00065,1.2423,-1.73,0.68,21.38,34812
2460660.766330,0.99920,0.00065,1.2409,1.61,-1.23,21.79,30982
2460660.766597,1.00196,0.00065,1.2394,0.28,1.24,20.91,37139
2460660.766864,0.99927,0.00065,1.2380,0.46,0.10,21.01,35392
2460660.767131,0.99964,0.00065,1.2366,0.21,0.06,20.99,35242
2460660.767409,1.00192,0.00065,1.2351,0.23,0.21,20.49,40916
2460660.767676,0.99968,0.00064,1.2337,-0.97,0.14,20.58,41534
2460660.767943,0.99854,0.00064,1.2323,-1.33,-0.12,21.10,33873
2460660.768209,1.00038,0.00064,1.2309,-1.87,-0.75,20.21,40874
2460660.768488,1.00031,0.00064,1.2295,0.07,0.26,21.78,35474
2460660.768755,0.99910,0.00064,1.2282,0.95,0.09,20.94,35095
2460660.769021,1.00002,0.00064,1.2268,-0.53,0.87,20.75,37738
2460660.769288,0.99959,0.00064,1.2254,-0.03,0.18,20.48,39556
2460660.769555,0.99973,0.00064,1.2240,0.96,0.03,20.12,42561
2460660.769834,1.00085,0.00064,1.2227,-1.09,0.22,19.94,45481
2460660.770101,1.00044,0.00064,1.2213,-1.48,-0.23,20.59,40536
2460660.770367,1.00028,0.00064,1.2200,-2.53,-0.10,21.16,37389
2460660.770634,0.99991,0.00064,1.2186,0.75,0.40,20.84,35443
2460660.770912,0.99943,0.00064,1.2173,1.85,0.37,21.37,33024
2460660.771179,0.99915,0.00064,1.2160,1.26,0.03,20.57,39211
2460660.771445,0.99908,0.00064,1.2147,-0.86,1.98,21.33,38282
2460660.771712,1.00036,0.00064,1.2133,0.41,-0.63,20.43,37936
2460660.771978,1.00005,0.00063,1.2120,-0.63,0.45,19.93,48002
2460660.772257,0.99930,0.00063,1.2107,-1.37,-0.25,19.78,46278
2460660.772523,0.99976,0.00063,1.2094,-1.42,-0.35,21.14,38664
2460660.772790,0.99843,0.00063,1.2081,-0.96,-0.46,21.33,32430
2460660.773056,0.99904,0.00063,1.2068,1.78,0.10,21.34,34999
2460660.773323,1.00032,0.00063,1.2055,0.49,0.74,20.97,35883
2460660.773601,0.99876,0.00063,1.2043,-0.11,0.76,22.61,25619
2460660.773868,0.99963,0.00063,1.2030,0.47,0.27,21.28,32087
2460660.774134,1.00207,0.00063,1.2018,-0.03,-0.47,21.65,28581
2460660.774401,1.00191,0.00063,1.2005,-1.06,1.26,21.72,29962
2460660.774679,0.99858,0.00063,1.1992,-1.28,-0.23,21.53,31732
2460660.774946,1.00215,0.00063,1.1980,0.03,-0.41,21.49,31533
2460660.775213,0.99821,0.00063,1.1967,0.85,0.05,22.01,28396
2460660.775514,1.00023,0.00063,1.1954,0.25,-0.41,21.72,30021
2460660.775781,0.99927,0.00063,1.1941,-0.23,1.30,20.90,35030
2460660.776047,0.99731,0.00063,1.1929,0.22,-0.30,22.74,25633
2460660.776314,0.99727,0.00062,1.1917,-0.40,1.18,21.76,29130
2460660.776592,0.99867,0.00062,1.1905,-0.86,0.41,20.88,36282
2460660.776859,1.00097,0.00062,1.1893,-1.42,-0.18,21.17,35854
2460660.777125,0.99931,0.00062,1.1880,-2.17,-1.24,20.66,40542
2460660.777403,0.99837,0.00062,1.1868,0.74,0.26,20.52,39870
2460660.777670,1.00051,0.00062,1.1857,1.25,-0.51,21.37,32814
2460660.777937,1.00221,0.00062,1.1845,-0.04,0.39,21.23,33623
2460660.778203,0.99985,0.00062,1.1833,-1.08,-0.01,20.84,35203
2460660.778481,0.99913,0.00062,1.1821,-0.40,0.28,21.01,36338
2460660.778748,0.99741,0.00062,1.1809,-0.70,1.03,22.00,29011
2460660.779015,0.99969,0.00062,1.1798,-1.26,-1.65,21.87,28188
2460660.779281,0.99862,0.00062,1.1786,-1.46,-0.45,21.86,32014
2460660.779548,1.00009,0.00062,1.1775,0.20,0.25,21.80,34221
2460660.779826,1.00080,0.00062,1.1763,1.99,0.04,20.46,38138
2460660.780092,0.99963,0.00062,1.1751,-0.22,0.56,20.16,39582
2460660.780359,0.99846,0.00061,1.1740,-0.68,0.50,20.55,39373
2460660.780626,0.99994,0.00062,1.1729,0.02,-0.06,20.04,38435
2460660.780892,0.99945,0.00061,1.1717,0.31,0.50,20.17,45428
2460660.781171,1.00111,0.00062,1.1706,-1.44,0.16,21.50,35836
2460660.781437,0.99930,0.00061,1.1695,-2.78,-0.62,22.52,29065
2460660.781704,0.99908,0.00061,1.1684,0.04,-0.50,21.45,34638
2460660.781970,0.99937,0.00061,1.1673,0.98,-0.57,21.69,32568
2460660.782249,1.00033,0.00061,1.1662,0.63,1.20,21.35,32620
2460660.782515,0.99870,0.00061,1.1651,2.89,-0.37,22.44,28004
2460660.782782,0.99868,0.00061,1.1640,0.35,-0.26,21.70,27966
2460660.783048,0.99859,0.00061,1.1629,-1.53,1.58,21.16,32914
2460660.783327,0.99801,0.00061,1.1618,0.68,0.68,21.70,31365
2460660.783593,1.00046,0.00061,1.1607,-2.27,0.05,22.43,26978
2460660.783860,1.00021,0.00061,1.1596,-0.60,-0.17,21.17,35350
2460660.784127,0.99695,0.00061,1.1585,1.60,-1.36,21.80,26925
2460660.784393,0.99956,0.00061,1.1575,0.96,0.91,22.18,25739
2460660.784672,0.99881,0.00061,1.1564,0.15,0.16,22.02,27953
2460660.784950,1.00086,0.00061,1.1553,-0.95,-1.87,21.91,27587
2460660.785217,1.00013,0.00061,1.1543,1.56,-0.65,22.80,24630
2460660.785751,0.99755,0.00060,1.1522,-1.66,-0.59,21.79,33019
2460660.786064,1.00001,0.00061,1.1510,-1.25,-0.33,20.01,38341
2460660.786330,0.99852,0.00061,1.1499,0.45,-1.53,21.24,30668
2460660.786609,0.99844,0.00060,1.1489,0.44,1.12,20.38,39739
2460660.786875,0.99914,0.00060,1.1479,0.62,-0.12,22.19,33971
2460660.787142,0.99977,0.00060,1.1469,-0.90,-0.05,21.57,36288
2460660.787408,1.00023,0.00060,1.1458,0.07,0.03,20.26,38407
2460660.787686,0.99953,0.00060,1.1448,0.23,0.78,21.33,37299
2460660.787952,0.99920,0.00060,1.1438,-1.51,-1.33,20.80,33009
2460660.788219,1.00078,0.00060,1.1428,-1.02,1.61,20.13,40483
2460660.788485,0.99997,0.00060,1.1419,0.70,0.03,20.61,40243
2460660.788752,0.99935,0.00060,1.1409,1.12,0.38,20.23,39519
2460660.789030,1.00212,0.00060,1.1398,0.12,0.02,21.07,35639
2460660.789297,1.00022,0.00060,1.1389,-0.55,0.91,20.75,35832
2460660.789564,0.99860,0.00060,1.1379,0.96,-0.97,20.17,40744
2460660.789830,0.99825,0.00060,1.1369,0.38,0.77,20.32,39721
2460660.790108,0.99934,0.00060,1.1360,-1.37,0.43,20.66,40866
2460660.790375,0.99918,0.00060,1.1350,-1.61,0.74,19.89,43134
2460660.790642,1.00069,0.00060,1.1340,0.40,-0.15,20.28,40190
2460660.790908,1.00041,0.00060,1.1331,1.29,0.34,20.48,40443
2460660.791186,0.99907,0.00060,1.1321,0.75,-0.43,20.88,36680
2460660.791453,1.00048,0.00060,1.1312,-0.33,-0.08,21.11,34210
2460660.791720,1.00106,0.00060,1.1302,-0.22,0.16,19.75,42919
2460660.791986,0.99967,0.00059,1.1293,0.01,0.22,20.00,42530
2460660.792253,0.99807,0.00059,1.1284,0.29,0.22,19.76,46258
