BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.748483,1.00072,0.00090,1.3514,2.99,0.13,22.50,21035
2460660.748683,1.00029,0.00090,1.3499,2.30,0.09,22.73,19453
2460660.748882,1.00012,0.00090,1.3485,-0.69,1.80,21.86,23365
2460660.749089,1.00337,0.00090,1.3471,0.17,-0.58,21.91,22467
2460660.749288,1.00263,0.00090,1.3457,-0.45,0.41,22.49,22740
2460660.749487,0.99905,0.00089,1.3442,-0.80,0.52,21.82,21877
2460660.749686,0.99920,0.00089,1.3428,-1.77,1.18,23.35,16922
2460660.749893,1.00077,0.00089,1.3414,-1.07,-1.19,24.00,18527
2460660.750092,0.99976,0.00089,1.3400,-1.60,-0.14,22.92,18958
2460660.750291,1.00141,0.00089,1.3386,-0.25,-0.70,23.04,18497
2460660.750498,0.99915,0.00089,1.3372,1.29,0.67,22.05,21488
2460660.750697,1.00113,0.00089,1.3358,0.58,1.08,23.07,17939
2460660.750897,0.99891,0.00089,1.3344,3.58,-1.18,23.75,17066
2460660.751096,1.00396,0.00089,1.3330,0.93,0.54,23.11,18414
2460660.751302,1.00277,0.00089,1.3317,0.32,0.21,23.82,17097
2460660.751715,1.00270,0.00089,1.3289,-0.98,1.25,23.29,16468
2460660.751914,0.99859,0.00088,1.3275,-1.43,1.47,24.92,15220
2460660.752113,1.00000,0.00088,1.3261,-2.05,-1.70,22.48,21456
2460660.752319,0.99883,0.00088,1.3248,-0.91,1.55,22.75,18330
2460660.752518,1.00026,0.00088,1.3234,-1.52,-0.78,23.55,16832
2460660.752924,1.00032,0.00088,1.3207,2.98,0.63,24.57,15064
2460660.753123,0.99812,0.00087,1.3194,1.55,0.42,22.29,20781
2460660.753329,1.00110,0.00087,1.3180,0.34,0.81,22.63,21144
2460660.753528,0.99953,0.00088,1.3167,-0.55,-1.61,24.78,15934
2460660.753933,0.99967,0.00087,1.3140,1.27,-1.01,24.10,17112
2460660.754978,1.00064,0.00087,1.3073,0.98,0.60,24.77,16424
2460660.755178,1.00076,0.00087,1.3060,1.31,-1.04,23.68,19954
2460660.755377,1.00094,0.00086,1.3047,2.46,0.13,22.07,22206
2460660.755584,1.00100,0.00086,1.3034,0.31,0.41,23.30,21263
2460660.755783,1.00113,0.00086,1.3021,-2.13,-0.35,22.61,21996
