BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.793002,1.00097,0.00083,1.1258,0.76,-0.20,20.46,36328
2460660.793158,0.99953,0.00083,1.1252,1.90,-1.14,19.41,36021
2460660.793314,0.99726,0.00083,1.1247,1.27,1.30,19.32,38175
2460660.793470,0.99954,0.00083,1.1242,1.51,0.82,19.29,33834
2460660.793626,0.99886,0.00083,1.1237,-0.31,0.29,19.81,35425
2460660.793782,1.00140,0.00083,1.1231,0.12,-0.21,20.30,30925
2460660.793938,0.99851,0.00083,1.1226,0.02,-0.93,19.97,33041
2460660.794095,0.99813,0.00083,1.1221,0.03,-0.18,19.38,33708
2460660.794244,0.99957,0.00083,1.1216,0.90,0.83,19.44,37021
2460660.794400,0.99944,0.00083,1.1211,0.54,0.11,19.78,32157
2460660.794556,0.99790,0.00082,1.1205,-0.76,-0.15,19.28,36054
2460660.794712,1.00026,0.00083,1.1200,-1.49,-0.40,19.48,36613
2460660.794868,0.99926,0.00082,1.1195,-2.17,-0.62,19.70,34291
2460660.795024,0.99949,0.00082,1.1190,-0.39,-0.98,19.79,33908
2460660.795180,1.00032,0.00082,1.1185,0.46,-0.89,19.28,36315
2460660.795336,1.00024,0.00082,1.1180,1.14,0.31,20.25,30976
2460660.795492,0.99955,0.00082,1.1175,0.16,0.80,19.99,32030
2460660.795648,0.99796,0.00082,1.1169,0.46,1.29,19.68,33707
2460660.795797,1.00011,0.00082,1.1164,-0.13,-0.31,19.63,33930
2460660.795953,0.99711,0.00082,1.1159,-0.01,0.84,20.03,30114
2460660.796109,1.00009,0.00082,1.1154,-0.93,-0.26,20.03,29384
2460660.796265,1.00021,0.00082,1.1149,1.79,0.13,19.68,35116
2460660.796421,0.99575,0.00082,1.1144,-0.30,1.16,20.05,33303
2460660.796577,0.99796,0.00082,1.1139,0.11,-0.14,19.91,32446
2460660.796732,0.99829,0.00082,1.1134,-0.74,0.10,19.63,31916
2460660.796888,0.99752,0.00082,1.1129,-2.23,-0.62,19.43,34930
2460660.797044,0.99963,0.00082,1.1124,-1.54,-0.41,19.46,35769
2460660.797200,0.99782,0.00082,1.1119,-1.15,-0.67,19.79,34772
2460660.797356,0.99855,0.00082,1.1115,-0.38,-0.49,19.92,31285
2460660.797512,0.99808,0.00082,1.1110,0.93,-0.30,19.64,34342
2460660.797668,0.99859,0.00082,1.1105,0.49,-0.85,19.77,36274
2460660.797824,0.99905,0.00082,1.1100,1.30,1.27,19.47,33606
2460660.797980,0.99657,0.00081,1.1095,-0.15,0.74,19.97,32722
2460660.798136,0.99925,0.00082,1.1090,0.51,-0.29,19.39,35438
2460660.798285,0.99843,0.00081,1.1085,0.37,0.69,19.29,38377
2460660.798441,0.99981,0.00082,1.1080,-0.42,0.40,19.52,34129
2460660.798597,0.99853,0.00081,1.1076,0.26,-1.14,20.35,29801
2460660.798760,0.99808,0.00081,1.1071,-0.36,0.61,20.40,28083
2460660.798909,0.99828,0.00081,1.1066,-0.43,1.31,20.58,27856
2460660.799065,0.99970,0.00082,1.1061,-0.94,-0.99,20.77,26624
2460660.799221,0.99791,0.00081,1.1056,-1.80,-1.22,20.43,26169
2460660.799377,0.99667,0.00081,1.1052,-0.85,0.48,20.85,26529
2460660.799533,0.99770,0.00081,1.1047,0.57,-0.10,19.96,31838
2460660.799689,0.99893,0.00081,1.1042,-0.11,-0.65,20.57,25513
2460660.799838,0.99974,0.00081,1.1038,2.42,0.30,19.93,30125
2460660.799994,0.99798,0.00081,1.1033,0.84,-0.81,20.37,30437
2460660.800150,0.99941,0.00081,1.1028,0.71,0.87,20.15,28532
2460660.800306,0.99755,0.00081,1.1023,-0.34,0.96,20.80,27545
2460660.800462,0.99871,0.00081,1.1019,0.05,-0.18,20.61,26694
2460660.800618,0.99849,0.00081,1.1014,0.65,0.00,21.17,27508
2460660.800773,0.99772,0.00081,1.1010,-0.59,-0.23,19.57,32771
2460660.800923,0.99823,0.00081,1.1005,-1.06,0.65,20.45,27467
2460660.801078,1.00004,0.00081,1.1000,-0.58,0.92,21.00,26021
2460660.801234,0.99887,0.00081,1.0996,-0.29,-1.49,19.89,31350
2460660.801391,0.99775,0.00081,1.0991,-2.12,0.54,19.34,34547
2460660.801547,0.99808,0.00081,1.0987,-1.27,0.32,20.01,31018
2460660.801704,1.00177,0.00081,1.0982,-0.35,-0.40,20.43,30562
2460660.801860,0.99835,0.00081,1.0977,1.50,0.05,19.94,28889
2460660.802016,1.00096,0.00081,1.0973,-0.00,0.45,19.91,29682
2460660.802172,0.99934,0.00081,1.0968,1.33,-0.88,21.13,23699
2460660.802328,0.99961,0.00081,1.0964,0.46,0.05,21.14,26682
2460660.802484,1.00253,0.00081,1.0959,0.15,0.75,19.97,29588
2460660.802639,1.00048,0.00081,1.0955,0.24,1.05,20.47,29846
2460660.802795,0.99909,0.00081,1.0950,-1.21,-0.71,19.35,35866
2460660.802951,0.99918,0.00081,1.0946,0.98,0.45,19.29,32150
2460660.803107,0.99977,0.00081,1.0941,0.67,-0.18,19.58,29804
2460660.803270,1.00019,0.00081,1.0937,-0.92,0.68,19.72,31506
2460660.803419,0.99959,0.00080,1.0933,0.06,0.26,19.16,34027
2460660.803575,0.99855,0.00080,1.0928,-1.75,-0.35,19.94,32626
2460660.803731,1.00028,0.00080,1.0924,-1.15,-0.35,19.83,32388
2460660.803887,1.00092,0.00081,1.0919,-0.48,0.05,20.34,29684
2460660.804043,1.00060,0.00080,1.0915,1.67,-0.01,19.80,29336
2460660.804199,1.00049,0.00080,1.0911,1.92,-0.15,20.45,29590
2460660.804354,0.99846,0.00080,1.0906,0.17,-1.38,20.16,28573
2460660.804510,1.00049,0.00080,1.0902,2.01,-0.46,20.29,29397
2460660.804666,1.00033,0.00080,1.0897,0.49,1.51,19.81,31655
2460660.804822,1.00075,0.00080,1.0893,0.64,0.80,19.56,36009
2460660.804978,0.99961,0.00080,1.0889,-1.03,-0.43,20.00,28706
2460660.805134,0.99979,0.00081,1.0885,0.78,-0.45,21.24,21683
2460660.805290,0.99992,0.00080,1.0880,-0.96,-0.87,21.06,24355
2460660.805446,0.99865,0.00080,1.0876,0.75,2.04,21.21,23222
2460660.805602,0.99929,0.00080,1.0872,-0.34,-1.32,20.67,27799
2460660.805758,1.00117,0.00080,1.0868,-1.35,0.34,19.67,32909
2460660.805914,1.00039,0.00080,1.0863,-1.31,0.39,19.30,34058
2460660.806069,1.00045,0.00080,1.0859,-1.10,-1.40,19.93,32299
2460660.806225,1.00079,0.00080,1.0855,0.35,0.25,20.14,28868
2460660.806381,1.00026,0.00080,1.0851,0.06,0.07,20.46,27094
2460660.806530,1.00063,0.00080,1.0847,0.19,-0.36,19.47,32025
2460660.806686,1.00096,0.00080,1.0843,1.15,0.89,20.72,28611
2460660.806841,1.00091,0.00080,1.0838,2.45,-0.14,20.33,28086
2460660.806997,1.00033,0.00080,1.0834,-1.84,-0.40,19.84,29323
2460660.807153,0.99812,0.00080,1.0830,2.63,1.02,20.26,25950
2460660.807309,1.00109,0.00080,1.0826,-0.15,0.78,21.42,24062
2460660.807465,1.00098,0.00080,1.0822,0.13,0.29,19.91,29407
2460660.807621,0.99981,0.00080,1.0818,-0.48,1.13,20.24,27928
2460660.807769,1.00101,0.00080,1.0814,-0.21,-0.20,19.49,35035
2460660.807925,1.00251,0.00080,1.0810,-0.90,-0.24,20.27,29870
2460660.808081,0.99950,0.00080,1.0806,-1.71,-0.45,20.27,27861
2460660.808237,0.99971,0.00080,1.0802,-0.59,0.03,20.42,26956
2460660.808393,0.99975,0.00080,1.0798,0.37,0.28,19.77,28999
2460660.808550,1.00014,0.00080,1.0794,0.76,-0.09,19.34,33115
2460660.808706,0.99913,0.00079,1.0790,0.33,-1.34,19.82,30023
2460660.808862,0.99817,0.00079,1.0786,2.21,0.84,19.80,30047
2460660.809018,1.00060,0.00079,1.0782,-0.43,-1.18,19.86,28618
2460660.809174,1.00140,0.00080,1.0778,-0.51,-1.47,20.85,26832
2460660.809330,1.00015,0.00080,1.0774,2.08,1.90,20.30,24745
2460660.809493,0.99987,0.00080,1.0770,-1.11,1.30,21.02,24427
2460660.809656,0.99996,0.00080,1.0765,0.66,0.05,21.92,23814
2460660.809805,1.00046,0.00080,1.0762,-0.26,0.90,20.45,25637
2460660.809961,1.00043,0.00080,1.0758,-1.17,1.40,20.68,24340
2460660.810116,0.99908,0.00079,1.0754,-1.49,-0.54,20.51,26453
2460660.810272,0.99882,0.00079,1.0750,0.27,0.72,21.52,25897
2460660.810428,0.99841,0.00079,1.0746,-1.51,-2.38,21.10,27868
2460660.810584,0.99952,0.00079,1.0742,0.65,-0.11,19.79,30762
2460660.810739,0.99831,0.00079,1.0738,0.22,-0.40,19.70,34287
2460660.810895,1.00175,0.00079,1.0735,1.67,-0.80,19.61,33418
2460660.811051,1.00178,0.00079,1.0731,1.80,1.22,19.78,31116
2460660.811207,1.00151,0.00079,1.0727,1.79,-0.57,19.63,33435
2460660.811363,1.00242,0.00079,1.0723,0.07,0.50,19.48,31609
2460660.811519,1.00111,0.00079,1.0719,-0.65,0.08,19.70,33166
2460660.811675,1.00059,0.00079,1.0716,-0.39,-0.14,19.10,35421
2460660.811831,1.00094,0.00079,1.0712,0.76,0.58,19.08,33498
2460660.811987,0.99950,0.00079,1.0708,0.89,0.43,20.83,27201
2460660.812157,1.00046,0.00079,1.0704,-0.61,2.86,20.25,25195
2460660.812313,1.00196,0.00079,1.0700,-1.26,-0.62,19.83,28007
2460660.812468,1.00106,0.00079,1.0696,-0.67,-1.11,21.26,23148
2460660.812624,1.00074,0.00079,1.0693,-1.44,1.04,21.49,25055
2460660.812780,0.99986,0.00079,1.0689,-1.52,-0.63,21.32,22392
2460660.812936,0.99907,0.00079,1.0685,-0.62,0.19,22.94,27629
2460660.813092,1.00081,0.00079,1.0682,0.10,-0.34,20.36,30443
2460660.813241,0.99867,0.00079,1.0678,1.65,0.51,19.39,31112
2460660.813396,0.99965,0.00079,1.0674,0.88,-0.03,20.38,28242
2460660.813552,0.99975,0.00079,1.0671,-1.01,-0.38,19.25,33061
2460660.813707,1.00137,0.00079,1.0667,0.07,0.61,19.51,32522
2460660.813891,0.99715,0.00078,1.0663,-0.04,-0.88,19.69,32666
2460660.814047,0.99824,0.00078,1.0659,0.86,0.34,19.15,34226
2460660.814203,0.99808,0.00078,1.0656,-2.05,-0.24,19.93,29532
2460660.814359,1.00026,0.00079,1.0652,-1.40,-0.01,20.16,32508
2460660.814515,1.00074,0.00078,1.0649,-1.60,-0.75,18.66,42617
2460660.814671,1.00121,0.00079,1.0645,-2.15,0.48,19.79,35028
2460660.814827,1.00185,0.00078,1.0641,-1.02,-1.00,20.06,32930
2460660.814983,1.00057,0.00078,1.0638,-1.01,-1.01,19.63,31931
2460660.815166,0.99806,0.00078,1.0634,0.07,-0.56,19.84,33179
2460660.815322,1.00066,0.00078,1.0630,1.57,-0.64,20.40,31706
2460660.815471,1.00127,0.00078,1.0627,0.78,0.63,19.18,35400
2460660.815627,1.00079,0.00078,1.0623,1.65,-0.55,19.64,34608
2460660.815783,1.00087,0.00078,1.0620,-0.41,0.29,20.56,32046
2460660.815939,1.00082,0.00078,1.0616,-0.34,-1.09,19.10,37461
2460660.816094,1.00127,0.00078,1.0613,0.22,0.79,19.60,34385
2460660.816250,0.99970,0.00078,1.0609,0.83,-1.16,18.68,35751
2460660.816406,1.00136,0.00078,1.0606,-0.66,0.08,19.98,27373
2460660.816562,1.00207,0.00078,1.0603,-0.61,1.95,21.04,24661
2460660.816717,1.00003,0.00078,1.0599,-0.81,-0.03,19.32,34044
2460660.816873,1.00081,0.00078,1.0596,-0.89,0.01,19.18,32966
2460660.817029,1.00062,0.00078,1.0592,-1.65,-1.21,19.65,36905
2460660.817185,0.99994,0.00078,1.0589,0.27,-0.08,19.20,34668
2460660.817341,1.00082,0.00078,1.0586,-1.05,0.10,18.86,37107
2460660.817497,1.00206,0.00078,1.0582,1.47,-1.28,19.03,40067
2460660.817652,1.00076,0.00078,1.0579,0.87,-0.00,19.08,38271
2460660.817801,0.99907,0.00078,1.0576,3.31,0.66,19.33,36390
2460660.817957,0.99991,0.00078,1.0572,0.41,0.02,19.60,30899
2460660.818112,1.00088,0.00078,1.0569,0.76,1.65,20.06,26997
2460660.818268,1.00321,0.00078,1.0566,1.32,-0.30,20.54,25881
2460660.818424,0.99812,0.00078,1.0562,-0.96,0.19,20.37,24181
2460660.818580,0.99939,0.00078,1.0559,-1.09,2.33,21.03,24582
2460660.818736,0.99894,0.00078,1.0556,-0.47,-0.33,20.35,26350
2460660.818891,0.99963,0.00078,1.0553,-2.03,0.01,19.90,31162
2460660.819047,0.99926,0.00078,1.0549,-1.47,0.46,19.21,34305
2460660.819203,1.00094,0.00078,1.0546,-0.95,-0.46,18.86,34906
2460660.819358,0.99970,0.00078,1.0543,-1.97,-1.56,19.40,38490
2460660.819514,1.00145,0.00078,1.0540,-0.37,-0.90,19.38,40202
2460660.819670,0.99941,0.00077,1.0536,1.70,-0.19,18.81,39352
2460660.819825,1.00082,0.00077,1.0533,0.05,-1.14,18.79,38411
2460660.819981,1.00117,0.00077,1.0530,1.81,0.27,19.44,36455
2460660.820137,0.99762,0.00077,1.0527,0.42,0.33,18.77,36422
2460660.820292,1.00260,0.00077,1.0524,0.12,0.13,19.19,41985
2460660.820448,1.00208,0.00077,1.0521,0.50,-0.15,19.42,39344
2460660.820604,0.99919,0.00077,1.0517,0.56,-0.33,18.48,37424
2460660.820760,1.00081,0.00077,1.0514,0.14,0.11,18.56,39493
2460660.820916,1.00051,0.00077,1.0511,-0.70,0.29,18.98,36793
2460660.821071,0.99865,0.00077,1.0508,-0.82,1.17,19.11,36890
2460660.821227,1.00075,0.00077,1.0505,-1.30,1.35,18.56,39732
2460660.821383,1.00040,0.00077,1.0502,-0.84,-1.43,18.55,39293
2460660.821539,1.00100,0.00077,1.0499,-0.82,-0.54,18.49,39968
2460660.821695,0.99921,0.00077,1.0496,-0.24,-1.03,20.02,38191
2460660.821844,1.00220,0.00077,1.0493,0.31,0.75,19.53,30392
2460660.821999,0.99854,0.00077,1.0490,0.03,-0.56,19.53,33971
2460660.822155,1.00043,0.00077,1.0487,1.39,0.76,19.08,33376
2460660.822311,1.00018,0.00077,1.0484,1.16,-0.53,19.37,33520
2460660.822467,0.99933,0.00077,1.0481,-0.57,-0.67,19.36,34335
2460660.822623,0.99708,0.00077,1.0478,0.83,0.73,19.37,36222
2460660.822778,1.00261,0.00077,1.0475,0.23,0.12,19.31,36074
2460660.822934,1.00127,0.00077,1.0472,0.16,-0.26,18.54,38045
2460660.823090,1.00289,0.00077,1.0469,-0.05,0.78,19.30,33111
2460660.823246,1.00024,0.00077,1.0466,0.17,0.42,19.54,32483
2460660.823401,1.00071,0.00077,1.0463,-0.78,1.11,18.78,33828
2460660.823557,0.99999,0.00077,1.0460,-0.95,-0.28,19.73,32708
2460660.823712,1.00085,0.00077,1.0457,-1.90,-0.09,19.70,31507
2460660.823868,0.99880,0.00077,1.0454,-0.47,-0.53,18.92,33175
2460660.824023,0.99885,0.00077,1.0451,0.44,-0.93,20.19,31321
2460660.824179,0.99815,0.00077,1.0448,1.29,-0.04,18.39,42286
2460660.824335,0.99857,0.00077,1.0445,1.16,-0.56,19.42,33930
2460660.824490,1.00097,0.00077,1.0442,2.57,0.19,19.02,37832
2460660.824646,1.00039,0.00077,1.0439,-0.21,1.36,19.66,35292
2460660.824801,1.00001,0.00077,1.0437,0.09,-1.78,18.68,40208
2460660.824957,0.99968,0.00077,1.0434,0.32,0.16,18.81,42828
2460660.825113,1.00088,0.00077,1.0431,-0.52,-0.33,19.04,40861
2460660.825269,1.00018,0.00077,1.0428,0.03,0.91,18.39,38883
2460660.825424,1.00164,0.00077,1.0425,-0.14,-0.14,18.61,36236
2460660.825580,1.00273,0.00077,1.0422,-0.82,1.08,19.01,38434
2460660.825736,1.00047,0.00077,1.0420,-1.90,-0.56,18.73,37251
2460660.825892,1.00075,0.00077,1.0417,-1.19,-0.90,18.36,38860
2460660.826047,1.00107,0.00076,1.0414,-1.50,-0.98,18.56,37078
2460660.826203,1.00056,0.00077,1.0411,-0.15,-0.14,19.26,30102
2460660.826359,1.00068,0.00077,1.0409,0.07,-0.84,19.05,32323
2460660.826515,1.00118,0.00076,1.0406,0.79,0.39,18.07,37888
2460660.826670,0.99827,0.00076,1.0403,1.41,0.42,18.93,34665
2460660.826826,1.00017,0.00076,1.0400,0.42,-0.16,19.57,32369
2460660.826982,1.00026,0.00076,1.0398,-0.54,0.80,19.14,36212
2460660.827137,1.00196,0.00076,1.0395,0.11,-0.30,19.43,34281
2460660.827293,1.00052,0.00076,1.0392,0.15,-0.57,18.80,36287
2460660.827449,1.00372,0.00077,1.0390,-0.18,0.75,18.81,35091
2460660.827605,1.00029,0.00076,1.0387,-0.53,-0.02,19.13,35024
2460660.827760,0.99767,0.00076,1.0384,-1.79,-0.54,19.33,32924
2460660.827916,1.00058,0.00076,1.0381,-1.89,0.92,19.57,32506
2460660.828072,0.99966,0.00076,1.0379,-0.90,-0.08,19.41,32234
2460660.828228,1.00071,0.00076,1.0376,-1.40,0.10,19.25,33792
2460660.828384,1.00135,0.00076,1.0374,0.40,-0.26,19.24,32267
2460660.828539,1.00097,0.00076,1.0371,1.11,0.13,19.47,33638
2460660.828695,0.99745,0.00076,1.0368,0.59,-0.62,18.90,38026
2460660.828850,0.99877,0.00076,1.0366,3.21,0.11,18.74,37950
2460660.828999,0.99743,0.00076,1.0363,2.62,0.40,18.44,38939
2460660.829155,1.00171,0.00076,1.0361,1.22,-0.34,19.22,34569
2460660.829310,1.00069,0.00076,1.0358,-0.41,0.89,19.29,33538
2460660.829466,1.00043,0.00076,1.0356,-0.51,-0.83,19.63,31299
2460660.829621,1.00067,0.00076,1.0353,-0.39,0.74,19.37,32692
2460660.829777,0.99873,0.00076,1.0351,0.44,0.06,19.27,34147
2460660.829982,1.00188,0.00076,1.0347,-1.38,2.63,19.69,31853
2460660.830137,0.99902,0.00076,1.0345,-1.61,-0.35,18.90,34983
2460660.830293,1.00009,0.00076,1.0342,-0.95,-0.47,19.63,33789
2460660.830441,0.99942,0.00076,1.0340,-2.04,-0.98,19.00,34701
2460660.830597,0.99960,0.00076,1.0337,0.22,0.23,18.74,37769
2460660.830752,1.00253,0.00076,1.0335,0.23,-0.65,19.47,32541
2460660.830908,0.99721,0.00076,1.0332,0.35,-0.37,18.82,34292
2460660.831064,0.99964,0.00076,1.0330,1.46,1.09,20.07,28816
2460660.831219,0.99913,0.00076,1.0328,0.73,0.82,20.33,28056
2460660.831375,0.99818,0.00076,1.0325,-2.49,-0.05,19.75,32539
2460660.831531,0.99813,0.00076,1.0323,0.55,-0.05,20.09,29564
2460660.831686,1.00137,0.00076,1.0320,-0.18,-1.59,19.40,31879
2460660.831842,1.00170,0.00076,1.0318,0.77,1.08,19.50,33003
2460660.831998,0.99993,0.00076,1.0315,-0.29,-0.30,19.29,32685
2460660.832153,0.99929,0.00076,1.0313,0.10,0.67,19.36,35054
2460660.832309,0.99899,0.00076,1.0311,-0.49,0.98,19.49,32885
2460660.832464,0.99779,0.00076,1.0308,-0.88,-0.07,19.76,28638
2460660.832620,0.99895,0.00076,1.0306,-0.74,-0.07,20.00,29771
2460660.832775,0.99734,0.00076,1.0304,-2.22,-0.70,19.59,32047
2460660.832931,1.00061,0.00076,1.0301,-0.95,0.41,19.33,33160
2460660.833087,1.00148,0.00076,1.0299,0.92,-0.90,19.76,32710
2460660.833242,1.00031,0.00076,1.0297,1.45,0.40,19.18,34205
2460660.833398,0.99981,0.00076,1.0294,1.26,0.04,19.66,31250
2460660.833554,1.00005,0.00076,1.0292,0.33,1.06,19.12,34389
2460660.833710,0.99910,0.00076,1.0290,-0.22,0.61,18.46,36816
2460660.833866,0.99834,0.00076,1.0287,-0.58,-0.27,19.42,30063
2460660.834021,0.99894,0.00076,1.0285,-0.25,-0.56,20.39,28210
2460660.834177,1.00069,0.00076,1.0283,0.80,1.20,20.68,24855
2460660.834332,0.99508,0.00076,1.0281,0.40,-0.81,20.78,23640
2460660.834481,1.00162,0.00076,1.0278,-0.61,0.90,21.12,22704
2460660.834636,0.99883,0.00076,1.0276,-0.58,0.24,19.91,27098
2460660.834792,0.99831,0.00076,1.0274,-0.93,0.67,20.77,23662
2460660.834947,0.99851,0.00076,1.0272,-1.52,-2.22,20.81,24769
2460660.835102,1.00012,0.00076,1.0270,0.74,0.77,21.46,23697
2460660.835265,0.99857,0.00076,1.0267,1.57,-0.07,19.95,26899
2460660.835420,1.00004,0.00076,1.0265,0.00,-0.34,20.22,26826
2460660.835576,0.99993,0.00076,1.0263,1.64,1.09,20.73,26688
2460660.835732,1.00262,0.00076,1.0261,-0.05,-0.94,20.15,27565
2460660.835887,0.99762,0.00076,1.0259,-0.06,1.16,20.28,29023
2460660.836042,0.99993,0.00076,1.0256,-0.20,-0.06,19.21,29775
2460660.836198,1.00047,0.00076,1.0254,-0.00,0.82,20.84,28269
2460660.836354,0.99838,0.00076,1.0252,0.61,-0.30,20.22,29601
2460660.836510,1.00114,0.00076,1.0250,-1.34,-0.08,19.29,33225
2460660.836665,0.99928,0.00076,1.0248,-1.81,0.30,20.41,27473
2460660.836813,0.99987,0.00076,1.0246,-1.52,1.31,21.93,28196
2460660.836969,0.99908,0.00076,1.0244,-1.32,-1.84,20.03,30028
2460660.837124,0.99835,0.00075,1.0242,-2.33,-0.26,19.98,33334
2460660.837279,0.99866,0.00075,1.0240,0.39,-0.95,18.71,37604
2460660.837435,0.99926,0.00076,1.0238,0.32,-1.67,19.71,38029
2460660.837590,1.00087,0.00076,1.0236,0.00,0.53,19.58,37487
2460660.837753,1.00056,0.00076,1.0233,2.81,1.07,19.18,38114
2460660.837908,1.00292,0.00076,1.0232,0.92,-0.22,18.63,39690
2460660.838064,0.99931,0.00075,1.0230,0.36,-0.96,19.05,37672
2460660.838219,0.99657,0.00075,1.0227,-0.64,-0.82,18.84,36130
2460660.838375,0.99840,0.00075,1.0225,0.44,-0.40,18.65,38210
2460660.838523,0.99900,0.00075,1.0224,-0.16,0.37,18.53,38673
2460660.838686,0.99946,0.00075,1.0221,-0.15,0.58,19.08,40168
2460660.838841,0.99946,0.00075,1.0219,0.18,-0.61,18.31,39257
2460660.838997,0.99963,0.00075,1.0217,-0.09,0.41,18.53,39837
2460660.839153,1.00034,0.00075,1.0216,-1.19,-0.67,18.79,37934
2460660.839309,0.99742,0.00075,1.0214,-1.30,-0.68,18.34,38210
2460660.839464,0.99623,0.00075,1.0212,-1.30,-0.76,18.65,38156
2460660.839620,0.99972,0.00075,1.0210,0.20,0.03,18.38,33868
2460660.839775,0.99952,0.00075,1.0208,1.50,-0.23,18.90,37784
2460660.839931,0.99861,0.00075,1.0206,1.61,-0.00,18.61,36894
2460660.840086,1.00048,0.00075,1.0204,0.20,1.37,18.43,38919
2460660.840242,0.99981,0.00075,1.0202,-0.11,-0.78,19.17,31196
2460660.840397,1.00089,0.00075,1.0200,-1.53,1.76,18.58,37126
2460660.840553,0.99911,0.00075,1.0198,0.25,-0.05,18.79,37925
2460660.840708,1.00044,0.00075,1.0196,-0.27,0.35,18.70,37213
2460660.840864,1.00004,0.00075,1.0195,1.75,0.28,18.86,33722
2460660.841020,0.99892,0.00075,1.0193,-1.17,-0.25,19.86,30610
2460660.841175,1.00000,0.00075,1.0191,-0.73,0.22,19.32,29454
2460660.841331,0.99911,0.00075,1.0189,-1.21,0.48,19.90,28985
2460660.841487,0.99917,0.00075,1.0187,-1.71,-0.65,20.26,30381
2460660.841642,0.99830,0.00075,1.0186,-0.00,-1.00,19.32,32110
2460660.841798,0.99883,0.00075,1.0184,-0.03,0.40,20.20,27631
2460660.841953,1.00073,0.00075,1.0182,0.07,-0.29,19.32,31449
2460660.842108,0.99862,0.00075,1.0180,1.48,-0.19,19.75,28714
2460660.842264,1.00095,0.00075,1.0178,0.75,0.29,19.77,30489
2460660.842418,1.00124,0.00075,1.0177,-0.07,0.13,20.62,29150
2460660.842574,0.99905,0.00075,1.0175,-0.10,-0.03,20.09,29866
2460660.842729,1.00233,0.00075,1.0173,0.25,0.36,20.29,26532
2460660.842885,0.99617,0.00075,1.0171,-0.27,-0.69,19.47,31021
2460660.843040,1.00304,0.00075,1.0170,-0.40,0.68,18.95,35372
2460660.843196,0.99949,0.00075,1.0168,-0.04,-0.13,19.60,34098
2460660.843351,0.99790,0.00075,1.0166,-1.17,-0.14,18.69,36746
2460660.843507,0.99645,0.00075,1.0165,-0.66,0.27,17.97,39943
2460660.843662,1.00042,0.00075,1.0163,-0.40,-2.05,18.55,39447
2460660.843818,0.99844,0.00075,1.0161,-2.69,-0.89,18.79,36828
2460660.843973,0.99874,0.00075,1.0159,-0.58,1.00,19.59,33760
2460660.844128,1.00095,0.00075,1.0158,1.28,-0.75,18.86,35052
2460660.844284,0.99761,0.00075,1.0156,-0.33,-0.15,18.92,37818
2460660.844439,0.99719,0.00075,1.0154,2.22,-0.45,18.44,40375
2460660.844594,0.99901,0.00075,1.0153,0.57,0.89,18.36,41321
2460660.844750,1.00218,0.00075,1.0151,0.13,-0.69,18.40,38842
2460660.844905,1.00126,0.00075,1.0150,0.13,0.51,19.07,36269
2460660.845061,1.00059,0.00075,1.0148,-0.29,-0.26,18.25,44565
2460660.845216,1.00337,0.00075,1.0146,-0.84,-0.25,18.26,37988
2460660.845371,1.00025,0.00075,1.0145,-0.25,0.44,18.63,39170
2460660.845527,0.99597,0.00074,1.0143,-0.78,-0.07,18.16,36316
2460660.845682,1.00000,0.00075,1.0142,-0.47,-0.02,18.19,36663
2460660.845838,1.00130,0.00075,1.0140,-1.51,0.42,18.51,39031
2460660.845994,1.00131,0.00075,1.0138,-1.25,-0.56,18.35,36578
2460660.846149,0.99898,0.00075,1.0137,-1.14,-1.15,18.66,33820
2460660.846305,0.99954,0.00075,1.0135,0.22,-0.18,18.62,33714
2460660.846460,0.99654,0.00074,1.0134,1.33,-0.41,18.44,34240
2460660.846616,0.99926,0.00075,1.0132,2.43,-0.01,19.48,30064
2460660.846771,1.00093,0.00075,1.0131,-1.35,0.22,19.20,28179
2460660.846927,1.00115,0.00075,1.0129,1.06,-0.38,19.47,29387
2460660.847082,1.00044,0.00075,1.0128,-0.48,0.10,19.99,27004
2460660.847238,0.99935,0.00075,1.0126,0.62,0.23,19.19,28332
2460660.847393,1.00286,0.00075,1.0125,-0.32,0.23,18.85,33470
2460660.847548,0.99747,0.00075,1.0124,-0.28,0.27,20.38,28999
2460660.847704,0.99810,0.00075,1.0122,0.32,0.53,20.29,29642
2460660.847860,1.00209,0.00075,1.0121,-0.11,0.25,19.74,29657
2460660.848036,1.00002,0.00075,1.0119,-1.19,0.36,18.92,37094
2460660.848192,0.99949,0.00075,1.0117,-2.13,0.17,18.45,40069
2460660.848348,1.00072,0.00075,1.0116,-0.89,-0.87,19.16,35391
2460660.848503,1.00023,0.00075,1.0115,-0.39,-0.13,19.37,30679
2460660.848652,0.99954,0.00075,1.0113,1.04,-1.72,18.74,35768
2460660.848814,0.99783,0.00074,1.0112,0.04,-0.48,20.23,31495
2460660.848962,0.99934,0.00075,1.0111,-0.93,0.81,18.71,37759
2460660.849118,0.99978,0.00075,1.0109,0.87,0.01,18.75,36449
2460660.849273,1.00023,0.00075,1.0108,0.41,0.85,19.56,34691
2460660.849429,0.99892,0.00075,1.0107,-1.39,-0.59,18.98,33422
2460660.849585,0.99901,0.00074,1.0105,0.55,0.47,18.78,32917
2460660.849740,1.00099,0.00075,1.0104,-0.14,1.15,19.79,30228
2460660.849896,0.99863,0.00074,1.0102,1.28,-0.19,19.22,34614
