BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.761504,1.00002,0.00103,1.2675,0.87,-0.55,25.13,12425
2460660.761678,0.99821,0.00102,1.2665,1.81,0.45,22.86,15737
2460660.761852,1.00031,0.00103,1.2655,2.14,-0.77,24.84,13221
2460660.762038,1.00050,0.00102,1.2645,5.11,-0.95,23.98,14581
2460660.762212,1.00117,0.00102,1.2634,2.66,0.64,23.52,15228
2460660.762386,0.99842,0.00103,1.2624,2.18,-0.89,26.00,11623
2460660.762571,0.99908,0.00102,1.2614,0.02,0.28,23.80,14443
2460660.762745,1.00049,0.00101,1.2604,0.21,-1.18,23.59,16525
2460660.762919,0.99870,0.00101,1.2594,0.85,0.23,23.48,16425
2460660.763105,1.00059,0.00102,1.2584,-1.13,-0.07,25.18,13440
2460660.763279,1.00256,0.00102,1.2574,-1.34,0.26,24.90,12730
2460660.763465,1.00098,0.00101,1.2564,-0.56,-0.86,23.71,15673
2460660.763639,1.00063,0.00103,1.2554,-0.32,-0.78,25.05,12528
2460660.763813,0.99784,0.00101,1.2544,0.55,0.18,24.01,14370
2460660.763998,1.00059,0.00101,1.2534,0.56,-1.26,23.34,16136
2460660.764172,1.00046,0.00102,1.2525,3.48,-0.21,24.45,12819
2460660.764346,1.00088,0.00101,1.2515,1.74,0.89,23.65,15143
2460660.764532,0.99963,0.00100,1.2505,-0.12,0.98,23.37,15801
2460660.764706,0.99768,0.00100,1.2495,0.39,0.27,23.46,15449
2460660.764915,0.99955,0.00101,1.2483,1.67,-0.20,24.04,14147
2460660.765100,1.00096,0.00100,1.2474,3.52,-1.25,23.63,15963
2460660.765275,1.00076,0.00100,1.2464,1.33,-1.00,22.91,16528
2460660.765460,0.99893,0.00101,1.2454,-0.51,1.07,23.58,15592
2460660.765634,0.99818,0.00100,1.2445,-0.38,0.48,22.82,17994
2460660.765808,0.99915,0.00101,1.2435,-0.67,-1.22,23.35,15614
2460660.765994,1.00151,0.00100,1.2426,-2.08,0.10,22.79,17251
2460660.766191,0.99913,0.00101,1.2415,2.66,-1.08,24.38,13209
2460660.766377,0.99905,0.00101,1.2405,1.62,0.11,24.85,12872
2460660.766551,1.00162,0.00100,1.2396,1.30,1.83,22.72,18323
2460660.766725,0.99795,0.00099,1.2386,1.14,-1.03,22.31,18149
2460660.766910,0.99956,0.00100,1.2377,0.59,0.17,23.21,16764
2460660.767084,0.99721,0.00099,1.2368,1.07,0.27,23.26,16359
2460660.767258,1.00145,0.00099,1.2358,1.44,0.19,22.21,18671
2460660.767444,1.00143,0.00100,1.2349,0.66,0.39,23.01,17144
2460660.767618,1.00162,0.00100,1.2340,-0.45,0.50,23.08,18348
2460660.767792,0.99813,0.00099,1.2330,-0.84,-1.54,22.48,16998
2460660.767978,0.99757,0.00100,1.2321,-0.26,-0.33,23.72,14817
2460660.768152,0.99992,0.00099,1.2311,-0.86,-0.20,22.35,18470
2460660.768337,1.00001,0.00099,1.2302,0.93,-0.88,23.69,16289
2460660.768511,0.99803,0.00099,1.2293,1.12,0.70,22.84,16015
2460660.768685,0.99898,0.00099,1.2284,1.59,-1.29,23.18,16584
2460660.768871,0.99978,0.00099,1.2275,0.05,1.69,22.54,18395
2460660.769045,0.99935,0.00099,1.2266,0.52,0.24,22.97,16003
2460660.769230,0.99820,0.00099,1.2257,0.77,-0.01,22.69,16681
2460660.769404,0.99992,0.00098,1.2248,0.68,-0.94,22.05,20204
